NO_OF_FRAMES	2500
NO_OF_CAMERAS	7
NO_OF_MARKERS	5
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-02-07, 12:14:52	12954.74935093
DATA_INCLUDED	3D
MARKER_NAMES	cylinder_tip	cylinder_left	cylinder_right	weight_top	weight_low
-475.264	141.115	1105.460	-408.071	109.227	1168.442	-387.913	173.623	1072.914	-414.847	132.242	927.708	-413.823	133.104	650.870
-475.331	141.220	1105.584	-408.215	109.265	1168.452	-387.883	173.582	1072.867	-414.861	132.325	927.756	-413.875	133.118	650.687
-475.390	141.291	1105.542	-408.241	109.336	1168.445	-387.943	173.591	1072.916	-414.871	132.355	927.757	-413.862	133.087	650.741
-474.894	141.535	1105.646	-408.287	109.337	1168.542	-387.994	174.078	1073.222	-414.772	132.244	927.779	-413.837	133.093	650.742
-474.932	141.457	1105.571	-408.336	109.440	1168.499	-388.022	173.964	1073.221	-414.857	132.363	927.682	-413.941	133.193	650.773
-475.006	141.526	1105.600	-408.335	109.405	1168.560	-388.011	173.866	1073.120	-414.853	132.391	927.811	-413.868	133.157	650.828
-474.979	141.522	1105.690	-408.361	109.451	1168.683	-388.079	174.223	1073.401	-414.953	132.388	927.812	-413.937	133.138	650.825
-474.779	141.572	1105.661	-408.408	109.505	1168.600	-388.050	174.240	1073.468	-414.838	132.315	927.759	-413.838	132.940	650.627
-474.690	141.531	1105.660	-408.373	109.589	1168.588	-388.016	174.176	1073.429	-414.870	132.431	927.892	-413.847	132.944	650.720
-474.647	141.582	1105.731	-408.373	109.575	1168.642	-387.982	174.048	1073.399	-414.917	132.436	927.955	-413.912	132.947	650.708
-474.672	141.513	1105.747	-408.359	109.437	1168.634	-388.107	174.129	1073.637	-415.012	132.498	928.006	-413.921	132.816	650.758
-474.714	141.529	1105.857	-408.375	109.525	1168.666	-388.056	173.945	1073.493	-415.032	132.453	928.028	-413.991	132.937	650.872
-474.673	141.444	1105.784	-408.381	109.435	1168.698	-388.132	174.060	1073.630	-415.035	132.443	928.121	-414.016	132.672	650.841
