NO_OF_FRAMES	1250
NO_OF_CAMERAS	7
NO_OF_MARKERS	2
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-02-07, 11:23:15	9856.86093359
DATA_INCLUDED	3D
MARKER_NAMES	pointer_handle	pointer_tip
-19.291	120.132	206.263	-14.474	111.852	3.957
-19.391	120.048	206.376	-14.517	111.815	3.974
-19.268	120.066	206.303	-14.482	111.758	3.923
-19.253	120.118	206.231	-14.463	111.815	3.878
-19.307	119.963	206.380	-14.495	111.824	3.905
-19.227	120.108	206.351	-14.467	111.812	3.892
-19.285	120.003	206.349	-14.494	111.830	3.933
-19.088	119.960	206.309	-14.443	111.908	3.890
-19.174	119.968	206.320	-14.457	111.804	3.860
-19.305	119.841	206.376	-14.396	111.827	3.887
-19.343	119.792	206.359	-14.494	111.829	4.006
-19.172	119.917	206.387	-14.446	111.758	3.886
-19.234	119.755	206.370	-14.504	111.848	3.975
-19.191	119.854	206.306	-14.519	111.776	3.921
-19.231	119.762	206.386	-14.438	111.820	3.901
-19.204	119.782	206.435	-14.467	111.799	3.898
-19.229	119.652	206.348	-14.489	111.752	3.902
-19.202	119.736	206.405	-14.497	111.798	3.863
-19.224	119.673	206.293	-14.461	111.775	3.887
-19.199	119.541	206.366	-14.391	111.824	3.857
-19.141	119.608	206.395	-14.494	111.815	3.930
-19.152	119.616	206.339	-14.447	111.711	3.898
-19.170	119.537	206.347	-14.500	111.739	3.946
-19.128	119.498	206.346	-14.448	111.775	3.976
-19.169	119.491	206.335	-14.444	111.781	3.900
-19.083	119.412	206.351	-14.450	111.690	3.827
-19.088	119.356	206.352	-14.377	111.754	3.901
-19.126	119.295	206.364	-14.405	111.726	3.843
-19.028	119.278	206.326	-14.420	111.781	3.903
-19.061	119.265	206.312	-14.388	111.731	3.917
-18.961	119.323	206.376	-14.396	111.753	3.935
-18.927	119.166	206.330	-14.396	111.718	3.878
-18.883	119.204	206.318	-14.444	111.739	3.907
-18.966	119.150	206.345	-14.485	111.648	3.837
-18.900	119.114	206.355	-14.391	111.676	3.916
-18.859	119.083	206.343	-14.457	111.733	3.915
-18.826	119.065	206.306	-14.413	111.680	3.923
-18.797	118.973	206.266	-14.356	111.738	3.985
-18.790	118.905	206.275	-14.397	111.721	3.956
-18.733	118.973	206.314	-14.365	111.611	3.858
-18.771	118.964	206.346	-14.343	111.662	3.867
-18.695	118.819	206.285	-14.357	111.688	3.889
-18.701	118.802	206.243	-14.397	111.672	3.892
-18.674	118.829	206.219	-14.331	111.622	3.881
-18.625	118.804	206.284	-14.376	111.582	3.892
-18.604	118.833	206.244	-14.359	111.650	3.922
-18.624	118.788	206.280	-14.353	111.615	3.837
-18.526	118.873	206.215	-14.364	111.670	3.888
-18.566	118.793	206.224	-14.417	111.556	3.913
-18.538	118.851	206.285	-14.323	111.629	3.925
-18.513	118.788	206.226	-14.266	111.570	3.843
-18.487	118.828	206.245	-14.312	111.511	3.852
-18.501	118.826	206.236	-14.354	111.674	3.876
-18.449	118.747	206.217	-14.320	111.532	3.790
-18.465	118.809	206.283	-14.228	111.671	3.770
-18.504	118.829	206.302	-14.323	111.590	3.916
-18.468	118.829	206.274	-14.278	111.501	3.821
-18.374	118.787	206.226	-14.326	111.612	3.857
-18.386	118.900	206.269	-14.317	111.656	3.842
-18.356	118.907	206.301	-14.307	111.627	3.886
-18.417	118.840	206.242	-14.255	111.636	3.799
-18.284	118.864	206.246	-14.236	111.599	3.841
-18.297	118.870	206.201	-14.317	111.636	3.947
-18.329	118.960	206.281	-14.324	111.613	3.874
-18.298	118.971	206.268	-14.280	111.637	3.879
-18.322	118.902	206.256	-14.329	111.636	3.823
-18.265	118.956	206.283	-14.256	111.635	3.849
-18.245	118.867	206.262	-14.264	111.676	3.843
-18.216	118.942	206.208	-14.276	111.645	3.842
-18.205	118.984	206.305	-14.371	111.597	3.873
-18.166	119.033	206.305	-14.222	111.611	3.798
-18.179	119.117	206.272	-14.247	111.614	3.867
-18.094	118.946	206.200	-14.277	111.621	3.854
-18.155	119.057	206.310	-14.281	111.672	3.925
-18.144	119.027	206.234	-14.322	111.710	3.931
-18.085	119.149	206.290	-14.292	111.561	3.795
-18.134	119.068	206.276	-14.295	111.601	3.878
-18.129	119.038	206.294	-14.277	111.609	3.865
-18.091	119.037	206.243	-14.323	111.567	3.873
-18.075	119.095	206.255	-14.273	111.608	3.887
-18.074	119.028	206.249	-14.309	111.589	3.819
-18.066	119.142	206.342	-14.247	111.640	3.863
-18.061	119.114	206.234	-14.271	111.672	3.901
-18.012	119.103	206.243	-14.231	111.574	3.847
-18.034	119.016	206.294	-14.262	111.682	3.891
-18.000	119.113	206.299	-14.305	111.665	3.900
-18.022	119.153	206.315	-14.256	111.591	3.847
-17.964	119.055	206.280	-14.246	111.655	3.916
-18.002	119.075	206.299	-14.279	111.652	3.845
-17.888	119.021	206.232	-14.278	111.643	3.893
-17.971	119.033	206.225	-14.300	111.578	3.803
-17.923	119.063	206.272	-14.321	111.506	3.817
-17.874	119.093	206.285	-14.245	111.556	3.831
-17.942	119.122	206.354	-14.258	111.680	3.896
-17.837	119.064	206.291	-14.240	111.576	3.808
-17.784	119.035	206.218	-14.248	111.591	3.820
-17.814	119.030	206.241	-14.259	111.597	3.886
-17.777	119.010	206.263	-14.206	111.531	3.839
-17.766	119.113	206.274	-14.262	111.661	3.902
-17.708	119.121	206.259	-14.253	111.594	3.846
-17.754	119.041	206.249	-14.222	111.591	3.875
-17.725	119.088	206.258	-14.281	111.634	3.849
-17.683	119.130	206.289	-14.215	111.622	3.883
-17.650	119.021	206.265	-14.224	111.626	3.883
-17.644	119.156	206.270	-14.116	111.654	3.848
-17.616	119.142	206.270	-14.264	111.720	3.850
-17.596	119.146	206.305	-14.183	111.580	3.846
-17.584	119.321	206.455	-14.214	111.617	3.872
-17.572	119.135	206.250	-14.218	111.481	3.865
-17.602	119.154	206.280	-14.206	111.608	3.802
-17.504	119.219	206.336	-14.182	111.609	3.881
-17.551	119.235	206.302	-14.272	111.732	3.912
-17.553	119.140	206.318	-14.210	111.634	3.910
-17.569	119.293	206.349	-14.216	111.566	3.884
-17.444	119.223	206.269	-14.248	111.567	3.816
-17.496	119.239	206.277	-14.190	111.545	3.811
-17.509	119.251	206.256	-14.222	111.668	3.860
-17.484	119.300	206.288	-14.205	111.599	3.873
-17.470	119.291	206.289	-14.236	111.594	3.861
-17.417	119.417	206.378	-14.163	111.647	3.876
-17.442	119.283	206.285	-14.182	111.688	3.827
-17.469	119.431	206.346	-14.190	111.573	3.862
-17.460	119.343	206.254	-14.193	111.617	3.912
-17.384	119.443	206.339	-14.270	111.722	3.894
-17.389	119.434	206.280	-14.192	111.525	3.826
-17.428	119.451	206.327	-14.189	111.697	3.963
-17.423	119.508	206.332	-14.194	111.665	3.873
-17.392	119.569	206.375	-14.197	111.637	3.908
-17.406	119.572	206.310	-14.173	111.555	3.828
-17.355	119.528	206.317	-14.160	111.587	3.808
-17.368	119.601	206.376	-14.203	111.671	3.880
-17.302	119.602	206.297	-14.166	111.598	3.876
-17.310	119.691	206.282	-14.224	111.730	3.879
-17.248	119.671	206.271	-14.171	111.721	3.883
-17.286	119.732	206.342	-14.243	111.648	3.826
-17.316	119.817	206.387	-14.162	111.793	3.930
-17.240	119.749	206.300	-14.245	111.670	3.940
-17.283	119.721	206.360	-14.148	111.644	3.882
-17.227	119.717	206.320	-14.203	111.695	3.921
-17.225	119.839	206.285	-14.182	111.718	3.826
-17.136	119.723	206.312	-14.145	111.761	3.900
-17.189	119.824	206.317	-14.191	111.743	3.870
-17.192	119.839	206.334	-14.216	111.694	3.884
-17.189	119.775	206.367	-14.180	111.655	3.921
-17.269	119.815	206.454	-14.211	111.742	3.887
-17.239	119.832	206.334	-14.139	111.647	3.872
-17.225	119.802	206.383	-14.217	111.749	3.909
-17.227	119.946	206.366	-14.122	111.618	3.789
-17.203	119.748	206.302	-14.082	111.685	3.923
-17.249	119.814	206.342	-14.202	111.704	3.928
-17.211	119.830	206.323	-14.168	111.676	3.858
-17.233	119.829	206.420	-14.204	111.737	3.905
-17.241	119.835	206.267	-14.253	111.654	3.902
-17.193	119.783	206.250	-14.193	111.694	3.868
-17.291	119.761	206.367	-14.162	111.656	3.822
-17.255	119.884	206.339	-14.251	111.731	3.925
-17.292	119.805	206.343	-14.172	111.725	3.943
-17.311	119.781	206.348	-14.229	111.762	3.963
-17.308	119.802	206.380	-14.223	111.711	3.891
-17.353	119.768	206.340	-14.170	111.629	3.890
-17.374	119.775	206.366	-14.190	111.679	3.850
-17.390	119.770	206.335	-14.203	111.685	3.905
-17.376	119.728	206.359	-14.165	111.614	3.815
-17.363	119.721	206.318	-14.163	111.745	3.898
-17.426	119.655	206.314	-14.209	111.662	3.870
-17.464	119.662	206.349	-14.186	111.616	3.878
-17.449	119.618	206.358	-14.157	111.721	3.887
-17.422	119.516	206.282	-14.188	111.672	3.913
-17.498	119.560	206.302	-14.200	111.550	3.855
-17.534	119.513	206.317	-14.226	111.667	3.955
-17.534	119.588	206.329	-14.208	111.605	3.891
-17.490	119.403	206.344	-14.158	111.547	3.813
-17.530	119.441	206.318	-14.169	111.544	3.797
-17.565	119.408	206.359	-14.228	111.560	3.873
-17.579	119.366	206.411	-14.229	111.717	3.900
-17.553	119.358	206.364	-14.209	111.635	3.898
-17.569	119.228	206.302	-14.177	111.603	3.844
-17.615	119.203	206.307	-14.236	111.601	3.872
-17.678	119.130	206.317	-14.194	111.538	3.884
-17.659	119.152	206.313	-14.192	111.545	3.928
-17.728	119.112	206.369	-14.220	111.618	3.856
-17.641	119.075	206.256	-14.241	111.533	3.904
-17.713	118.969	206.308	-14.173	111.564	3.889
-17.744	118.987	206.318	-14.226	111.546	3.887
-17.729	118.900	206.234	-14.233	111.577	3.882
-17.731	118.859	206.330	-14.170	111.494	3.844
-17.799	118.794	206.276	-14.212	111.539	3.923
-17.874	118.735	206.294	-14.232	111.524	3.952
-17.734	118.775	206.301	-14.209	111.502	3.845
-17.763	118.743	206.340	-14.218	111.500	3.896
-17.795	118.604	206.236	-14.240	111.545	3.847
-17.857	118.583	206.206	-14.174	111.554	3.873
-17.884	118.546	206.232	-14.246	111.499	3.901
-17.845	118.462	206.189	-14.208	111.474	3.853
-17.874	118.418	206.228	-14.209	111.515	3.899
-17.900	118.448	206.260	-14.201	111.471	3.897
-17.930	118.294	206.277	-14.233	111.447	3.806
-17.969	118.324	206.199	-14.231	111.544	3.830
-17.901	118.287	206.190	-14.199	111.437	3.842
-17.914	118.229	206.251	-14.193	111.437	3.800
-17.908	118.169	206.248	-14.258	111.416	3.871
-17.927	118.170	206.227	-14.256	111.357	3.825
-17.945	118.156	206.241	-14.258	111.348	3.799
-17.992	118.193	206.220	-14.314	111.442	3.881
-17.958	118.086	206.210	-14.292	111.415	3.812
-17.984	118.023	206.202	-14.274	111.462	3.810
-17.966	117.965	206.233	-14.265	111.457	3.918
-17.954	118.068	206.143	-14.245	111.445	3.909
-18.022	118.110	206.251	-14.251	111.408	3.867
-17.974	118.044	206.171	-14.205	111.407	3.785
-17.880	118.054	206.177	-14.241	111.463	3.823
-17.971	118.032	206.140	-14.214	111.457	3.854
-17.968	117.990	206.205	-14.175	111.488	3.887
-17.955	117.947	206.108	-14.165	111.423	3.900
-17.982	117.957	206.132	-14.209	111.418	3.794
-17.958	117.998	206.205	-14.204	111.426	3.834
-17.930	118.026	206.217	-14.254	111.429	3.894
-17.962	118.023	206.145	-14.267	111.428	3.841
-17.984	118.025	206.173	-14.201	111.450	3.923
-17.963	118.005	206.174	-14.257	111.411	3.839
-17.917	118.014	206.157	-14.276	111.496	3.879
-17.913	118.058	206.138	-14.236	111.426	3.842
-17.951	118.008	206.191	-14.187	111.465	3.766
-17.999	118.109	206.229	-14.309	111.467	3.833
-17.994	118.129	206.230	-14.218	111.448	3.875
-17.940	118.182	206.227	-14.218	111.476	3.967
-18.006	118.215	206.239	-14.194	111.397	3.931
-17.982	118.253	206.218	-14.227	111.462	3.892
-18.032	118.270	206.259	-14.163	111.477	3.913
-17.981	118.369	206.273	-14.267	111.467	3.933
-18.020	118.362	206.208	-14.236	111.470	3.833
-18.079	118.427	206.287	-14.321	111.441	3.925
-18.008	118.404	206.267	-14.249	111.517	3.907
-18.003	118.460	206.288	-14.263	111.484	3.857
-18.061	118.518	206.252	-14.264	111.434	3.846
-18.039	118.536	206.266	-14.210	111.551	3.890
-18.047	118.599	206.254	-14.218	111.487	3.832
-18.147	118.586	206.355	-14.199	111.570	3.843
-18.020	118.698	206.257	-14.265	111.468	3.940
-18.115	118.704	206.250	-14.277	111.575	3.947
-18.159	118.711	206.260	-14.304	111.574	3.866
-18.087	118.763	206.282	-14.251	111.507	3.932
-18.069	118.817	206.348	-14.239	111.552	3.878
-18.107	118.787	206.308	-14.253	111.585	3.921
-18.092	118.831	206.327	-14.338	111.575	3.853
-18.136	118.839	206.317	-14.217	111.572	3.891
-18.147	118.866	206.312	-14.295	111.614	3.885
-18.142	118.841	206.304	-14.277	111.501	3.827
-18.155	118.940	206.341	-14.296	111.597	3.819
-18.122	118.936	206.326	-14.254	111.603	3.897
-18.128	118.893	206.264	-14.270	111.564	3.843
-18.142	118.978	206.344	-14.263	111.593	3.841
-18.144	118.945	206.293	-14.267	111.552	3.883
-18.201	118.950	206.338	-14.224	111.494	3.901
-18.201	118.976	206.352	-14.283	111.599	3.911
-18.252	118.955	206.367	-14.264	111.536	3.847
-18.272	118.928	206.317	-14.286	111.628	3.821
-18.261	118.985	206.359	-14.269	111.612	3.935
-18.274	118.953	206.344	-14.266	111.648	3.937
-18.293	118.977	206.374	-14.300	111.597	3.846
-18.270	119.008	206.384	-14.242	111.605	3.898
-18.288	119.032	206.383	-14.311	111.689	3.952
-18.304	118.967	206.417	-14.298	111.565	3.883
-18.371	118.967	206.398	-14.320	111.561	3.918
-18.354	118.884	206.345	-14.338	111.616	3.846
-18.387	118.936	206.382	-14.275	111.656	3.889
-18.434	118.916	206.317	-14.292	111.595	3.870
-18.405	118.815	206.335	-14.302	111.539	3.885
-18.479	118.834	206.366	-14.311	111.577	3.826
-18.454	118.756	206.356	-14.255	111.597	3.861
-18.472	118.790	206.323	-14.299	111.548	3.890
-18.532	118.799	206.339	-14.328	111.560	3.845
-18.515	118.754	206.396	-14.295	111.511	3.858
-18.566	118.762	206.362	-14.334	111.569	3.847
-18.561	118.658	206.373	-14.269	111.588	3.880
-18.581	118.657	206.342	-14.350	111.558	3.853
-18.651	118.580	206.316	-14.320	111.542	3.775
-18.698	118.508	206.339	-14.340	111.542	3.855
-18.707	118.559	206.403	-14.289	111.505	3.917
-18.730	118.546	206.335	-14.412	111.537	3.930
-18.747	118.470	206.269	-14.355	111.564	3.931
-18.854	118.449	206.318	-14.369	111.460	3.891
-18.793	118.416	206.329	-14.382	111.562	3.908
-18.843	118.387	206.404	-14.347	111.523	3.912
-18.775	118.371	206.280	-14.346	111.425	3.859
-18.912	118.306	206.272	-14.412	111.549	3.841
-18.833	118.272	206.309	-14.438	111.547	3.973
-18.890	118.248	206.308	-14.298	111.485	3.865
-18.838	118.204	206.282	-14.388	111.531	3.866
-18.914	118.173	206.252	-14.343	111.512	3.883
-18.973	118.167	206.310	-14.337	111.441	3.917
-18.959	118.055	206.295	-14.314	111.513	3.941
-18.960	118.004	206.296	-14.323	111.417	3.832
-18.886	117.980	206.254	-14.296	111.481	3.816
-18.944	117.936	206.220	-14.298	111.487	3.924
-18.866	118.002	206.287	-14.384	111.452	3.826
-18.905	117.981	206.310	-14.316	111.494	3.938
-18.916	117.963	206.251	-14.361	111.437	3.886
-18.889	117.894	206.257	-14.313	111.398	3.859
-18.935	117.957	206.350	-14.392	111.405	3.886
