NO_OF_FRAMES	2500
NO_OF_CAMERAS	7
NO_OF_MARKERS	3
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-02-07, 12:19:34	13236.02328977
DATA_INCLUDED	3D
MARKER_NAMES	cylinder_tip	cylinder_left	cylinder_right
-479.668	241.777	1161.388	-404.957	218.760	1217.117	-399.210	264.804	1109.920
-479.628	242.482	1161.418	-405.106	219.243	1217.040	-399.104	265.272	1109.950
-479.621	243.112	1161.351	-405.246	219.634	1217.040	-398.880	265.863	1109.929
-479.499	243.826	1161.299	-405.420	220.049	1216.952	-398.715	266.440	1109.897
-479.528	244.471	1161.098	-405.548	220.325	1216.771	-398.601	267.036	1109.910
-479.548	245.009	1160.987	-405.588	220.561	1216.775	-398.491	267.433	1109.789
-479.546	245.460	1160.863	-405.760	220.682	1216.684	-398.478	267.851	1109.821
-479.611	245.779	1160.648	-405.799	220.645	1216.631	-398.496	268.238	1109.950
-479.575	246.254	1160.734	-405.750	220.845	1216.571	-398.303	268.594	1110.001
-479.642	246.464	1160.595	-405.814	220.697	1216.495	-398.260	268.833	1110.125
-479.616	246.600	1160.598	-405.935	220.571	1216.428	-398.255	269.120	1110.233
-479.633	246.691	1160.534	-405.966	220.349	1216.375	-398.220	269.244	1110.293
-479.681	246.656	1160.371	-406.045	219.981	1216.249	-398.059	269.493	1110.535
-479.767	246.575	1160.304	-406.060	219.724	1216.071	-398.021	269.659	1110.644
-479.792	246.641	1160.143	-406.186	219.368	1215.981	-398.076	269.766	1110.636
-479.809	246.507	1159.838	-406.279	219.085	1215.816	-398.044	269.868	1110.723
-479.857	246.438	1159.708	-406.381	218.732	1215.704	-397.911	269.883	1110.706
-479.928	246.305	1159.310	-406.409	218.401	1215.525	-397.867	269.952	1110.631
-479.941	246.081	1158.974	-406.556	217.869	1215.313	-397.884	269.973	1110.552
-479.987	245.906	1158.653	-406.635	217.540	1215.101	-397.865	269.906	1110.490
-480.035	245.811	1158.316	-406.803	217.111	1214.849	-397.800	269.955	1110.344
-480.033	245.578	1158.007	-406.918	216.791	1214.628	-397.762	269.921	1110.239
-480.040	245.270	1157.636	-407.079	216.393	1214.430	-397.733	269.820	1110.112
-480.104	245.207	1157.320	-407.242	216.005	1214.220	-397.647	269.785	1110.024
-480.176	244.993	1156.969	-407.404	215.841	1213.899	-397.612	269.710	1109.891
-480.137	244.820	1156.730	-407.637	215.478	1213.646	-397.597	269.564	1109.763
-480.191	244.596	1156.404	-407.658	215.127	1213.269	-397.617	269.575	1109.681
-480.168	244.484	1156.210	-407.821	214.769	1213.189	-397.612	269.537	1109.601
-480.204	244.143	1155.665	-407.885	214.561	1212.861	-397.564	269.386	1109.493
-480.329	244.226	1155.600	-408.024	214.339	1212.633	-397.537	269.434	1109.504
-480.295	243.995	1155.237	-408.115	214.112	1212.417	-397.473	269.459	1109.411
-480.456	244.213	1155.075	-408.188	213.901	1212.207	-397.471	269.382	1109.354
-480.493	244.019	1154.917	-408.198	213.782	1212.057	-397.497	269.298	1109.163
-480.486	244.001	1154.782	-408.308	213.582	1211.821	-397.474	269.253	1109.017
-480.525	243.970	1154.743	-408.390	213.437	1211.609	-397.476	269.184	1109.042
-480.532	243.806	1154.577	-408.413	213.305	1211.589	-397.474	269.139	1108.942
-480.561	243.734	1154.501	-408.522	213.154	1211.400	-397.556	269.072	1108.876
-480.515	243.560	1154.301	-408.512	212.989	1211.303	-397.481	268.861	1108.686
-480.559	243.426	1154.170	-408.501	212.852	1211.248	-397.571	268.742	1108.590
-480.540	243.292	1154.157	-408.553	212.688	1211.095	-397.601	268.633	1108.559
-480.593	243.069	1154.076	-408.529	212.572	1211.007	-397.651	268.366	1108.414
-480.651	243.010	1153.999	-408.530	212.454	1210.951	-397.613	268.219	1108.320
-480.595	242.750	1153.877	-408.644	212.296	1210.924	-397.639	268.017	1108.205
-480.687	242.671	1153.913	-408.641	212.145	1210.821	-397.652	267.759	1108.094
-480.712	242.415	1153.779	-408.645	211.996	1210.807	-397.767	267.607	1108.095
-480.707	242.265	1153.807	-408.670	211.819	1210.753	-397.817	267.338	1107.983
-480.715	242.064	1153.731	-408.646	211.542	1210.696	-397.824	267.031	1107.927
-480.787	241.813	1153.737	-408.661	211.391	1210.622	-397.846	266.641	1107.877
-480.788	241.573	1153.732	-408.608	211.253	1210.619	-397.963	266.499	1107.823
-480.794	241.235	1153.580	-408.666	210.936	1210.490	-397.993	266.208	1107.786
-480.826	240.940	1153.614	-408.618	210.659	1210.453	-398.074	265.891	1107.727
-480.832	240.472	1153.527	-408.658	210.292	1210.402	-398.094	265.544	1107.728
-480.897	240.068	1153.470	-408.700	209.950	1210.244	-398.227	265.191	1107.602
-480.872	239.672	1153.386	-408.617	209.593	1210.167	-398.259	264.847	1107.481
-480.907	239.372	1153.250	-408.652	209.316	1210.122	-398.310	264.580	1107.459
-480.915	238.962	1153.186	-408.693	209.017	1209.998	-398.308	264.347	1107.379
-480.897	238.654	1153.068	-408.691	208.818	1209.840	-398.308	263.892	1107.165
-480.956	238.358	1152.972	-408.705	208.513	1209.784	-398.321	263.530	1107.098
-480.913	238.146	1152.882	-408.757	208.309	1209.780	-398.242	263.299	1107.047
-480.926	237.988	1152.853	-408.693	208.109	1209.683	-398.219	263.051	1106.982
-480.941	237.723	1152.809	-408.695	208.064	1209.652	-398.242	262.802	1106.779
-480.928	237.532	1152.730	-408.763	207.788	1209.652	-398.241	262.613	1106.778
-480.937	237.364	1152.771	-408.705	207.646	1209.650	-398.284	262.329	1106.709
-480.905	237.043	1152.733	-408.743	207.593	1209.636	-398.266	262.147	1106.573
-481.044	237.011	1152.743	-408.676	207.396	1209.628	-398.202	261.961	1106.586
-480.921	236.774	1152.737	-408.608	207.300	1209.663	-398.325	261.751	1106.536
-480.959	236.635	1152.673	-408.583	207.055	1209.683	-398.382	261.656	1106.569
-481.040	236.580	1152.738	-408.769	207.079	1209.692	-398.397	261.485	1106.561
-481.050	236.510	1152.846	-408.516	206.967	1209.678	-398.402	261.364	1106.512
-481.042	236.353	1152.787	-408.534	206.915	1209.711	-398.438	261.235	1106.507
-481.097	236.270	1152.837	-408.654	206.881	1209.700	-398.496	261.046	1106.589
-481.112	236.105	1152.840	-408.660	206.805	1209.699	-398.533	260.886	1106.490
-481.109	235.975	1152.715	-408.698	206.736	1209.705	-398.559	260.826	1106.485
-481.144	235.899	1152.826	-408.692	206.589	1209.644	-398.583	260.716	1106.497
-481.122	235.846	1152.782	-408.533	206.739	1209.607	-398.584	260.565	1106.379
-481.135	235.708	1152.704	-408.635	206.442	1209.548	-398.542	260.559	1106.451
-481.084	235.698	1152.542	-408.622	206.368	1209.392	-398.518	260.529	1106.354
-480.990	235.695	1152.495	-408.627	206.295	1209.287	-398.464	260.593	1106.237
-480.959	235.665	1152.219	-408.420	206.258	1209.169	-398.445	260.615	1106.206
-480.816	235.610	1152.123	-408.477	206.397	1208.989	-398.299	260.712	1106.056
-480.934	235.812	1152.070	-408.536	206.420	1208.785	-398.259	260.948	1105.924
-480.776	235.864	1151.917	-408.534	206.477	1208.588	-398.032	261.026	1105.784
-480.668	236.024	1151.697	-408.492	206.506	1208.426	-398.012	261.180	1105.639
-480.617	236.270	1151.541	-408.448	206.496	1208.297	-397.970	261.255	1105.627
-480.577	236.437	1151.476	-408.405	206.528	1208.170	-397.840	261.352	1105.473
-480.519	236.456	1151.286	-408.356	206.644	1208.068	-397.734	261.460	1105.364
-480.452	236.496	1151.094	-408.393	206.808	1207.929	-397.642	261.531	1105.303
-480.387	236.532	1151.058	-408.345	206.824	1207.832	-397.594	261.602	1105.176
-480.348	236.616	1150.913	-408.321	206.939	1207.764	-397.536	261.686	1105.119
-480.345	236.684	1150.935	-408.246	206.995	1207.675	-397.467	261.744	1105.057
-480.313	236.776	1150.927	-408.176	207.128	1207.778	-397.530	261.825	1105.074
-480.292	236.852	1150.953	-408.206	207.222	1207.706	-397.546	261.833	1104.990
-480.250	236.921	1150.981	-408.134	207.324	1207.729	-397.459	261.972	1105.021
-480.231	237.057	1151.074	-408.055	207.458	1207.810	-397.500	261.980	1105.034
-480.208	237.099	1151.080	-408.029	207.629	1207.777	-397.502	262.003	1105.015
-480.227	237.253	1151.184	-407.971	207.691	1207.858	-397.530	262.012	1105.042
-480.169	237.296	1151.275	-407.960	207.888	1207.952	-397.548	262.134	1105.063
-480.166	237.384	1151.364	-407.921	208.090	1207.991	-397.581	262.136	1105.036
-480.067	237.275	1151.430	-407.890	208.363	1208.120	-397.574	262.271	1105.021
-480.073	237.380	1151.445	-407.919	208.300	1208.063	-397.600	262.253	1105.082
-480.043	237.522	1151.519	-407.885	208.580	1208.189	-397.616	262.273	1105.004
-480.210	238.084	1151.716	-407.908	208.636	1208.133	-397.595	262.354	1105.038
-480.095	237.746	1151.555	-407.817	208.700	1208.120	-397.654	262.407	1105.034
-480.172	237.869	1151.493	-407.848	208.920	1208.149	-397.663	262.493	1104.960
-480.140	237.895	1151.479	-407.777	208.986	1208.119	-397.683	262.538	1104.929
-480.189	237.890	1151.316	-407.823	208.921	1207.906	-397.665	262.611	1104.840
-480.241	238.006	1151.176	-407.877	209.043	1207.899	-397.618	262.739	1104.799
-480.178	238.161	1151.145	-407.866	209.211	1207.711	-397.667	262.858	1104.697
-480.202	238.211	1150.988	-407.895	209.386	1207.599	-397.623	263.026	1104.621
-480.285	238.359	1150.904	-407.911	209.580	1207.636	-397.657	263.049	1104.497
-480.223	238.453	1150.873	-407.860	209.780	1207.590	-397.648	263.321	1104.478
-480.209	238.643	1150.894	-407.894	209.998	1207.678	-397.686	263.251	1104.260
-480.220	238.793	1150.985	-407.855	210.212	1207.631	-397.658	263.490	1104.271
-480.163	238.906	1151.065	-408.054	210.597	1207.783	-397.634	263.567	1104.254
-480.168	239.143	1151.156	-407.830	210.972	1207.985	-397.701	263.511	1104.227
-480.157	239.409	1151.401	-407.700	211.204	1208.144	-397.794	263.609	1104.238
-480.260	239.563	1151.560	-407.583	211.621	1208.320	-397.796	263.617	1104.269
-480.163	239.575	1151.618	-407.547	211.843	1208.554	-397.867	263.602	1104.243
-480.176	239.658	1151.780	-407.449	212.242	1208.761	-397.902	263.629	1104.349
-480.233	239.891	1152.099	-407.393	212.540	1208.995	-397.974	263.764	1104.454
-480.312	239.942	1152.264	-407.337	212.853	1209.184	-398.086	263.788	1104.540
-480.340	240.140	1152.484	-407.311	213.092	1209.430	-398.128	263.715	1104.663
-480.388	240.325	1152.667	-407.223	213.379	1209.607	-398.302	263.739	1104.793
-480.386	240.346	1152.918	-407.173	213.622	1209.864	-398.431	263.676	1104.847
-480.412	240.431	1153.050	-407.148	213.760	1210.090	-398.515	263.309	1104.851
-480.476	240.521	1153.293	-407.044	214.006	1210.359	-398.559	263.583	1105.022
-480.487	240.533	1153.472	-406.968	214.140	1210.565	-398.700	263.353	1105.077
-480.575	240.540	1153.646	-406.956	214.474	1210.880	-398.786	263.245	1105.192
-480.511	240.385	1153.819	-406.954	214.586	1211.048	-398.917	263.280	1105.327
-480.641	240.556	1154.016	-406.897	214.753	1211.291	-399.061	263.294	1105.422
-480.649	240.366	1154.222	-406.923	214.772	1211.512	-399.122	263.365	1105.519
-480.734	240.354	1154.537	-406.869	214.840	1211.647	-399.232	263.426	1105.651
-480.696	240.222	1154.747	-406.758	214.873	1211.788	-399.497	263.428	1105.777
-480.762	240.157	1155.018	-406.728	214.865	1212.002	-399.557	263.622	1105.983
-480.777	240.077	1155.375	-406.708	214.802	1212.174	-399.557	263.555	1106.154
-480.775	239.991	1155.588	-406.717	214.775	1212.326	-399.655	263.644	1106.342
-480.938	239.974	1155.812	-406.668	214.711	1212.464	-399.796	263.719	1106.507
-480.937	239.899	1156.085	-406.680	214.589	1212.521	-399.862	263.689	1106.620
-481.014	239.619	1156.183	-406.609	214.580	1212.653	-400.016	263.870	1106.770
-481.066	239.453	1156.370	-406.590	214.464	1212.835	-400.076	263.785	1106.956
-481.118	239.400	1156.516	-406.638	214.462	1212.944	-400.141	263.903	1107.029
-481.151	239.207	1156.624	-406.619	214.342	1213.048	-400.267	263.712	1107.103
-481.207	239.128	1156.667	-406.595	214.241	1213.096	-400.300	263.860	1107.168
-481.263	239.122	1156.845	-406.630	214.194	1213.102	-400.336	263.787	1107.208
-481.326	238.940	1156.729	-406.700	214.131	1213.133	-400.384	263.778	1107.236
-481.311	238.798	1156.675	-406.699	214.039	1213.042	-400.477	263.826	1107.191
-481.304	238.723	1156.692	-406.753	214.049	1213.028	-400.506	263.796	1107.235
-481.400	238.587	1156.606	-406.764	214.085	1213.017	-400.534	263.842	1107.179
-481.396	238.552	1156.428	-406.847	213.988	1213.002	-400.608	263.900	1107.084
-481.461	238.498	1156.267	-406.840	213.982	1212.817	-400.636	263.921	1107.038
-481.466	238.475	1156.131	-406.878	214.125	1212.684	-400.631	263.897	1106.991
-481.433	238.469	1156.077	-406.896	214.024	1212.563	-400.626	263.957	1106.909
-481.441	238.443	1155.780	-406.945	214.068	1212.395	-400.656	263.836	1106.802
-481.450	238.453	1155.672	-406.927	214.052	1212.315	-400.635	263.929	1106.707
-481.506	238.428	1155.489	-407.027	214.074	1212.149	-400.596	263.842	1106.604
-481.577	238.336	1155.229	-407.073	213.947	1212.033	-400.599	263.854	1106.519
-481.535	238.161	1155.058	-407.120	213.892	1211.876	-400.608	263.908	1106.368
-481.615	238.008	1154.823	-407.105	213.784	1211.771	-400.615	263.845	1106.302
-481.560	237.761	1154.667	-407.231	213.645	1211.612	-400.605	263.734	1106.186
-481.622	237.682	1154.481	-407.192	213.411	1211.431	-400.623	263.539	1106.038
-481.652	237.739	1154.350	-407.210	213.274	1211.262	-400.647	263.487	1105.960
-481.647	237.363	1154.167	-407.264	213.051	1211.067	-400.670	263.503	1105.943
-481.658	237.268	1154.107	-407.378	212.920	1210.924	-400.723	263.372	1105.809
-481.724	237.101	1153.944	-407.356	212.756	1210.808	-400.704	263.396	1105.774
-481.749	236.853	1153.837	-407.401	212.623	1210.731	-400.609	263.355	1105.743
-481.757	236.905	1153.870	-407.369	212.565	1210.653	-400.701	263.361	1105.727
-481.731	236.891	1153.786	-407.364	212.457	1210.633	-400.693	263.324	1105.741
-481.785	236.902	1153.743	-407.390	212.402	1210.632	-400.725	263.304	1105.707
-481.878	236.784	1153.897	-407.386	212.316	1210.637	-400.732	263.358	1105.737
-481.818	236.641	1153.848	-407.470	212.314	1210.635	-400.815	263.292	1105.836
-481.870	236.726	1153.879	-407.430	212.205	1210.573	-400.796	263.367	1105.832
-481.814	236.765	1153.953	-407.437	212.222	1210.662	-400.912	263.342	1105.874
-481.857	236.756	1153.873	-407.378	212.127	1210.672	-400.825	263.341	1105.882
-481.966	236.639	1153.984	-407.422	212.044	1210.627	-400.942	263.333	1105.860
-481.888	236.743	1154.159	-407.389	212.001	1210.683	-400.960	263.353	1105.927
-481.843	236.750	1154.125	-407.384	211.928	1210.680	-401.014	263.290	1105.958
-481.901	236.635	1154.087	-407.413	211.884	1210.617	-400.953	263.316	1105.957
-481.918	236.521	1154.149	-407.418	211.779	1210.647	-400.982	263.209	1105.914
-481.891	236.411	1154.140	-407.398	211.688	1210.598	-400.979	263.105	1105.916
-481.952	236.326	1153.943	-407.396	211.548	1210.533	-400.988	263.071	1105.884
-482.017	236.073	1153.922	-407.426	211.501	1210.399	-401.033	263.015	1105.801
-481.968	236.115	1153.887	-407.467	211.306	1210.396	-400.997	262.815	1105.802
-482.055	236.047	1153.746	-407.469	211.173	1210.171	-401.045	262.723	1105.690
-482.017	235.938	1153.640	-407.577	211.171	1210.163	-401.054	262.645	1105.611
-482.006	235.789	1153.570	-407.546	211.021	1209.978	-401.196	262.831	1105.603
-482.014	235.703	1153.440	-407.576	210.878	1209.867	-401.173	262.693	1105.539
-482.095	235.700	1153.384	-407.619	210.841	1209.758	-401.187	262.549	1105.403
-482.035	235.550	1153.238	-407.689	210.714	1209.650	-401.199	262.595	1105.340
-482.100	235.537	1153.230	-407.681	210.614	1209.597	-401.234	262.376	1105.284
-482.079	235.407	1153.100	-407.694	210.627	1209.413	-401.166	262.408	1105.215
-482.075	235.553	1153.090	-407.817	210.633	1209.398	-401.200	262.504	1105.092
-482.170	235.485	1152.985	-407.822	210.647	1209.323	-401.247	262.513	1105.078
-482.180	235.582	1152.894	-407.821	210.681	1209.255	-401.245	262.577	1104.980
-482.154	235.691	1152.885	-407.845	210.767	1209.208	-401.245	262.594	1104.935
-482.154	235.691	1152.813	-407.875	210.822	1209.182	-401.260	262.706	1104.854
-482.112	235.924	1152.722	-407.920	210.854	1209.103	-401.290	262.721	1104.751
-482.151	236.047	1152.598	-407.992	211.065	1209.007	-401.237	262.902	1104.515
-482.188	236.081	1152.546	-408.019	211.109	1208.885	-401.171	263.001	1104.559
-482.173	236.406	1152.496	-408.074	211.260	1208.805	-401.177	263.015	1104.434
-482.176	236.466	1152.334	-408.084	211.319	1208.721	-401.167	263.165	1104.328
-482.187	236.601	1152.291	-408.142	211.413	1208.571	-401.162	263.243	1104.228
-482.212	236.669	1152.257	-408.163	211.442	1208.497	-401.168	263.298	1104.123
-482.380	237.140	1152.200	-408.208	211.357	1208.370	-401.142	263.329	1104.031
-482.294	236.914	1152.007	-408.275	211.425	1208.238	-401.162	263.414	1103.955
-482.355	236.946	1151.928	-408.275	211.409	1208.155	-401.112	263.416	1103.860
-482.313	236.951	1151.784	-408.418	211.493	1208.030	-401.200	263.462	1103.777
-482.348	236.843	1151.540	-408.401	211.516	1207.949	-401.216	263.388	1103.642
-482.338	236.836	1151.437	-408.357	211.381	1207.782	-401.188	263.445	1103.549
-482.346	236.789	1151.294	-408.303	211.418	1207.677	-401.198	263.439	1103.356
-482.369	236.909	1151.232	-408.336	211.409	1207.569	-401.215	263.436	1103.292
-482.330	236.879	1151.008	-408.398	211.411	1207.408	-401.111	263.432	1103.104
-482.336	236.863	1150.823	-408.448	211.446	1207.346	-401.174	263.465	1103.057
-482.372	236.852	1150.741	-408.435	211.527	1207.261	-401.164	263.428	1102.837
-482.372	236.809	1150.602	-408.492	211.450	1207.142	-401.169	263.411	1102.827
-482.361	236.772	1150.496	-408.466	211.516	1206.997	-401.211	263.405	1102.656
-482.341	236.813	1150.469	-408.500	211.560	1206.999	-401.179	263.333	1102.557
-482.353	236.830	1150.340	-408.515	211.629	1206.939	-401.166	263.369	1102.524
-482.367	236.797	1150.310	-408.554	211.566	1206.877	-401.173	263.360	1102.460
-482.404	236.949	1150.248	-408.549	211.567	1206.848	-401.233	263.384	1102.352
-482.435	237.001	1150.250	-408.638	211.742	1206.813	-401.254	263.460	1102.298
-482.436	237.037	1150.214	-408.606	211.819	1206.801	-401.238	263.472	1102.411
-482.456	237.060	1150.116	-408.704	211.901	1206.780	-401.237	263.581	1102.293
-482.487	237.252	1150.176	-408.729	211.890	1206.788	-401.221	263.605	1102.326
-482.474	237.317	1150.146	-408.770	212.076	1206.792	-401.272	263.707	1102.322
-482.511	237.468	1150.140	-408.821	212.055	1206.756	-401.304	263.754	1102.405
-482.571	237.608	1150.212	-408.788	212.137	1206.786	-401.311	263.881	1102.381
-482.550	237.647	1150.250	-408.801	212.252	1206.794	-401.315	263.937	1102.383
-482.633	237.713	1150.182	-408.848	212.269	1206.777	-401.417	263.993	1102.352
-482.618	237.809	1150.208	-408.879	212.367	1206.754	-401.366	263.967	1102.396
-482.632	237.827	1150.162	-408.965	212.376	1206.758	-401.395	264.026	1102.348
-482.704	237.960	1150.209	-409.012	212.464	1206.777	-401.456	264.020	1102.382
-482.739	238.016	1150.217	-409.031	212.496	1206.834	-401.492	264.042	1102.310
-482.818	238.110	1150.252	-409.041	212.493	1206.783	-401.513	264.046	1102.356
-482.855	238.127	1150.221	-409.131	212.539	1206.783	-401.591	264.066	1102.256
-482.848	238.214	1150.231	-409.125	212.555	1206.791	-401.638	264.019	1102.225
-482.914	238.100	1150.309	-409.291	212.588	1206.802	-401.677	264.037	1102.277
-482.960	238.040	1150.263	-409.187	212.571	1206.823	-401.756	263.923	1102.265
-483.022	238.023	1150.240	-409.290	212.516	1206.849	-401.829	263.881	1102.234
-483.111	237.925	1150.313	-409.375	212.362	1206.834	-401.850	263.803	1102.226
-483.145	237.826	1150.333	-409.407	212.288	1206.893	-401.991	263.717	1102.264
-483.186	237.668	1150.328	-409.522	212.040	1206.818	-402.004	263.570	1102.223
-483.253	237.513	1150.336	-409.537	212.082	1206.837	-402.044	263.503	1102.238
-483.291	237.291	1150.462	-409.611	211.855	1206.822	-402.169	263.350	1102.169
-483.335	237.090	1150.343	-409.657	211.710	1206.818	-402.251	263.285	1102.299
-483.432	237.052	1150.372	-409.631	211.706	1206.865	-402.329	263.042	1102.188
-483.478	236.774	1150.345	-409.766	211.497	1206.737	-402.382	262.948	1102.188
-483.582	236.740	1150.240	-409.863	211.360	1206.780	-402.519	262.842	1102.133
-483.669	236.450	1150.235	-409.904	211.202	1206.772	-402.569	262.665	1102.219
-483.703	236.231	1150.192	-409.954	211.144	1206.719	-402.684	262.582	1102.216
-483.811	236.099	1150.115	-410.075	210.885	1206.698	-402.766	262.352	1102.158
-483.970	235.934	1150.094	-410.107	210.772	1206.719	-402.850	262.264	1102.164
-484.006	235.620	1150.013	-410.217	210.580	1206.674	-402.890	262.067	1102.155
-484.093	235.528	1149.989	-410.267	210.385	1206.736	-403.006	261.959	1102.128
-484.213	235.268	1149.924	-410.380	210.249	1206.655	-403.106	261.788	1102.088
