NO_OF_FRAMES	2500
NO_OF_CAMERAS	7
NO_OF_MARKERS	5
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-02-07, 12:09:37	12638.78866960
DATA_INCLUDED	3D
MARKER_NAMES	cylinder_tip	cylinder_left	cylinder_right	weight_top	weight_low
-249.696	269.777	1294.295	-173.404	238.004	1347.626	-169.450	306.696	1252.458	-202.121	265.685	1110.537	-200.992	262.983	832.923
-249.639	269.821	1294.343	-173.484	237.989	1347.581	-169.485	306.627	1252.506	-202.214	265.647	1110.580	-200.974	263.049	832.942
-249.717	269.774	1294.095	-173.507	237.933	1347.607	-169.570	306.679	1252.519	-202.235	265.640	1110.452	-201.037	262.982	832.998
-249.623	269.807	1294.261	-173.553	238.012	1347.489	-169.527	306.542	1252.709	-202.306	265.637	1110.443	-201.136	262.902	833.101
-249.678	269.823	1294.262	-173.606	237.872	1347.538	-169.583	306.657	1252.710	-202.304	265.743	1110.506	-201.264	262.748	832.924
-249.689	269.793	1294.384	-173.602	238.116	1347.504	-169.580	306.564	1252.629	-202.404	265.664	1110.480	-201.221	262.834	833.057
-249.331	269.052	1294.016	-173.649	237.986	1347.547	-169.648	306.659	1252.719	-202.447	265.629	1110.455	-201.327	262.692	832.988
-249.642	269.828	1294.418	-173.684	237.751	1347.608	-169.687	306.487	1252.819	-202.488	265.700	1110.511	-201.220	262.703	833.117
-249.644	269.916	1294.520	-173.693	237.996	1347.763	-169.690	306.574	1252.856	-202.445	265.617	1110.464	-201.280	262.610	833.175
-249.713	269.937	1294.372	-173.762	237.957	1347.747	-169.679	306.551	1252.877	-202.527	265.662	1110.491	-201.274	262.645	833.112
-249.400	269.176	1294.140	-173.895	237.694	1347.397	-169.775	306.577	1252.832	-202.562	265.601	1110.398	-201.496	262.615	832.863
-249.746	269.904	1294.450	-173.888	237.771	1347.333	-169.797	306.490	1252.856	-202.528	265.505	1110.359	-201.515	262.601	832.896
-249.713	269.953	1294.686	-173.789	237.925	1347.479	-169.804	306.460	1252.906	-202.546	265.481	1110.428	-201.524	262.633	832.959
-249.464	269.373	1294.516	-173.851	237.985	1347.566	-169.833	306.477	1252.941	-202.679	265.547	1110.542	-201.547	262.612	832.964
-249.574	269.482	1294.554	-173.847	237.875	1347.525	-169.878	306.431	1252.881	-202.727	265.496	1110.513	-201.472	262.572	833.055
-249.403	268.941	1294.254	-173.916	237.825	1347.535	-169.859	306.397	1252.921	-202.727	265.412	1110.495	-201.562	262.517	833.044
-249.614	269.342	1294.602	-173.877	237.910	1347.610	-169.950	306.288	1252.824	-202.719	265.315	1110.488	-201.459	262.510	833.133
-249.710	269.495	1294.724	-173.914	237.953	1347.747	-169.993	306.390	1252.932	-202.719	265.441	1110.644	-201.476	262.583	833.178
-249.662	269.500	1294.724	-173.889	237.961	1347.715	-169.964	306.321	1252.938	-202.748	265.307	1110.553	-201.626	262.558	833.154
-249.711	269.284	1294.706	-173.946	237.834	1347.579	-169.979	306.349	1252.991	-202.786	265.315	1110.633	-201.597	262.488	833.204
-249.756	269.328	1294.759	-173.965	237.842	1347.615	-170.019	306.235	1252.916	-202.705	265.202	1110.636	-201.629	262.449	833.192
-249.810	269.362	1294.873	-173.989	237.775	1347.707	-170.072	306.264	1252.961	-202.840	265.131	1110.668	-201.671	262.489	833.297
-249.804	269.281	1294.977	-174.006	237.775	1347.750	-170.155	306.157	1252.965	-202.900	265.063	1110.633	-201.731	262.424	833.240
