NO_OF_FRAMES	20413
NO_OF_CAMERAS	9
NO_OF_MARKERS	6
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-05-15, 12:22:08	13083.47976359
DATA_INCLUDED	3D
MARKER_NAMES	box1	box2	box3	box4	clap1	clap2
786.828	-112.890	544.544	967.540	-46.413	544.101	901.981	132.910	546.620	721.440	70.046	546.962	0.000	0.000	0.000	0.000	0.000	0.000
786.897	-112.789	544.630	967.551	-46.465	544.102	901.984	132.915	546.647	721.389	70.063	546.960	0.000	0.000	0.000	0.000	0.000	0.000
786.865	-112.855	544.525	967.538	-46.443	544.061	901.968	132.933	546.638	721.400	70.027	546.947	0.000	0.000	0.000	0.000	0.000	0.000
786.872	-112.857	544.621	967.452	-46.357	544.043	902.021	132.923	546.674	721.307	70.102	546.946	0.000	0.000	0.000	0.000	0.000	0.000
786.833	-112.902	544.515	967.529	-46.386	544.115	901.971	132.955	546.614	721.403	70.118	546.948	0.000	0.000	0.000	0.000	0.000	0.000
786.848	-112.820	544.605	967.575	-46.368	544.100	901.974	132.925	546.640	721.387	70.128	546.949	0.000	0.000	0.000	0.000	0.000	0.000
786.869	-112.833	544.591	967.545	-46.412	544.090	901.974	132.900	546.640	721.408	70.114	546.926	0.000	0.000	0.000	0.000	0.000	0.000
786.823	-112.821	544.572	967.548	-46.383	544.094	902.005	132.924	546.646	721.444	70.133	546.973	0.000	0.000	0.000	0.000	0.000	0.000
786.809	-112.810	544.502	967.536	-46.453	544.034	901.990	132.985	546.637	721.398	70.116	546.960	0.000	0.000	0.000	0.000	0.000	0.000
786.797	-112.785	544.563	967.558	-46.483	544.064	902.006	132.962	546.650	721.425	70.086	546.959	0.000	0.000	0.000	0.000	0.000	0.000
786.819	-112.716	544.453	967.595	-46.282	544.170	901.968	132.934	546.658	721.406	70.136	546.906	0.000	0.000	0.000	0.000	0.000	0.000
786.833	-112.803	544.535	967.559	-46.420	544.041	901.971	132.947	546.698	721.405	70.087	546.925	0.000	0.000	0.000	0.000	0.000	0.000
786.746	-112.764	544.566	967.598	-46.365	544.084	901.990	132.923	546.667	721.444	70.166	546.951	0.000	0.000	0.000	0.000	0.000	0.000
786.909	-112.796	544.534	967.525	-46.341	544.137	902.012	132.943	546.679	721.428	70.143	546.950	0.000	0.000	0.000	0.000	0.000	0.000
