NO_OF_FRAMES	1880
NO_OF_CAMERAS	12
NO_OF_MARKERS	5
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-02-12, 15:19:04	11335.53737142
DATA_INCLUDED	3D
MARKER_NAMES	cylinder_tip	cylinder_left	cylinder_right	weight_top	weight_low
144.689	-123.112	874.093	163.069	-190.661	889.431	167.858	-55.978	865.619	181.955	-123.651	684.256	182.154	-123.677	427.280
144.675	-123.131	874.101	163.023	-190.647	889.476	167.826	-55.916	865.657	182.620	-123.278	683.732	182.154	-123.676	427.244
144.659	-123.114	874.107	163.053	-190.629	889.435	167.817	-55.899	865.647	182.645	-123.287	683.718	182.171	-123.625	427.233
144.648	-123.123	874.087	163.038	-190.651	889.438	167.839	-55.915	865.682	181.931	-123.634	684.247	182.046	-123.704	427.222
144.651	-123.117	874.106	163.033	-190.640	889.423	167.827	-55.916	865.664	181.912	-123.619	684.270	182.044	-123.723	427.181
144.654	-123.126	874.066	163.023	-190.654	889.431	167.823	-55.922	865.651	181.918	-123.611	684.252	182.022	-123.681	427.193
145.196	-123.168	873.437	162.967	-190.751	889.539	167.680	-55.577	865.821	181.928	-123.626	684.268	182.476	-123.449	426.526
144.525	-122.934	873.926	162.947	-190.708	889.611	167.887	-56.126	865.759	181.912	-123.596	684.427	183.109	-123.384	427.132
144.528	-122.919	873.953	162.923	-190.720	889.617	167.899	-56.165	865.762	181.952	-123.570	684.390	183.426	-123.416	426.718
144.523	-122.891	873.993	162.959	-190.714	889.663	167.907	-56.136	865.742	181.945	-123.587	684.428	183.431	-123.403	426.748
144.742	-123.027	873.934	162.906	-190.669	889.640	167.822	-56.067	865.742	181.965	-123.585	684.427	183.446	-123.404	426.779
144.747	-123.035	873.939	162.932	-190.654	889.640	167.827	-56.055	865.754	181.959	-123.596	684.408	183.443	-123.390	426.753
144.739	-123.020	873.946	162.922	-190.669	889.632	167.807	-56.065	865.774	181.961	-123.600	684.414	183.456	-123.407	426.795
144.726	-123.050	873.948	162.932	-190.627	889.648	167.827	-56.065	865.722	181.968	-123.604	684.428	183.461	-123.418	426.811
144.729	-123.026	873.970	162.945	-190.634	889.610	167.825	-56.043	865.750	181.993	-123.616	684.434	183.490	-123.454	426.806
144.724	-123.033	873.980	162.946	-190.647	889.644	167.812	-56.095	865.738	181.987	-123.603	684.405	183.477	-123.419	426.815
144.722	-123.021	873.969	162.921	-190.619	889.627	167.820	-56.073	865.725	182.007	-123.596	684.400	183.467	-123.424	426.796
144.731	-123.058	873.981	162.968	-190.652	889.627	167.821	-56.068	865.761	182.008	-123.584	684.399	183.489	-123.404	426.818
144.712	-123.032	873.968	162.934	-190.648	889.591	167.819	-56.069	865.755	182.011	-123.585	684.412	183.505	-123.399	426.809
144.724	-123.016	873.959	162.944	-190.635	889.579	167.841	-56.082	865.759	182.025	-123.570	684.403	183.499	-123.380	426.819
144.713	-123.027	873.977	162.933	-190.659	889.561	167.818	-56.082	865.745	182.005	-123.556	684.373	183.472	-123.390	426.834
144.705	-123.014	873.945	162.941	-190.645	889.566	167.832	-56.080	865.697	182.025	-123.564	684.358	183.509	-123.399	426.843
144.712	-123.026	873.936	162.942	-190.640	889.531	167.823	-56.074	865.735	181.986	-123.543	684.383	183.508	-123.369	426.819
144.716	-123.012	873.946	162.920	-190.641	889.563	167.825	-56.082	865.720	182.015	-123.594	684.327	181.676	-123.596	427.212
144.702	-123.040	873.949	162.923	-190.647	889.518	167.823	-56.084	865.719	182.030	-123.566	684.354	181.638	-123.613	427.234
144.679	-123.051	873.908	162.913	-190.668	889.529	167.830	-56.090	865.710	182.019	-123.559	684.323	181.658	-123.613	427.223
144.663	-123.049	873.945	162.961	-190.627	889.540	167.806	-56.126	865.698	182.015	-123.536	684.352	181.657	-123.574	427.211
144.717	-123.011	873.955	162.924	-190.623	889.527	167.823	-56.096	865.731	182.000	-123.532	684.349	181.653	-123.594	427.241
144.707	-123.032	873.959	162.928	-190.622	889.540	167.844	-56.099	865.727	182.019	-123.557	684.373	181.638	-123.595	427.252
144.704	-123.026	873.972	162.931	-190.661	889.545	167.827	-56.096	865.715	182.002	-123.554	684.368	181.647	-123.573	427.237
144.694	-123.028	873.972	162.930	-190.628	889.551	167.824	-56.131	865.745	182.000	-123.558	684.404	181.649	-123.557	427.248
144.705	-123.011	873.979	162.912	-190.657	889.558	167.841	-56.110	865.754	181.980	-123.546	684.384	181.668	-123.564	427.300
144.686	-123.050	873.991	162.929	-190.627	889.596	167.857	-56.109	865.730	182.011	-123.573	684.416	181.650	-123.564	427.285
144.677	-123.011	874.020	162.929	-190.633	889.586	167.844	-56.107	865.786	182.004	-123.572	684.433	181.632	-123.557	427.315
144.664	-123.027	874.017	162.935	-190.615	889.571	167.840	-56.124	865.768	182.011	-123.546	684.425	181.653	-123.542	427.326
144.683	-123.008	874.014	162.932	-190.645	889.611	167.864	-56.117	865.787	182.007	-123.527	684.439	181.642	-123.518	427.303
144.692	-122.995	873.995	162.943	-190.628	889.648	167.855	-56.100	865.779	182.002	-123.515	684.439	181.636	-123.495	427.319
144.690	-123.008	874.001	162.947	-190.634	889.611	167.853	-56.101	865.767	181.998	-123.526	684.436	181.625	-123.512	427.353
144.697	-123.007	874.059	162.931	-190.657	889.623	167.849	-56.132	865.767	181.989	-123.547	684.459	181.631	-123.478	427.350
144.670	-123.032	874.029	162.941	-190.644	889.632	167.829	-56.098	865.774	181.981	-123.546	684.453	181.634	-123.485	427.291
144.659	-123.017	874.010	162.932	-190.637	889.626	167.835	-56.114	865.759	181.996	-123.525	684.400	181.608	-123.476	427.298
144.669	-123.010	874.018	162.908	-190.633	889.598	167.824	-56.105	865.718	181.960	-123.505	684.438	181.612	-123.457	427.320
144.669	-123.010	873.989	162.909	-190.656	889.631	167.817	-56.122	865.727	181.982	-123.539	684.425	181.597	-123.448	427.329
