NO_OF_FRAMES	1249
NO_OF_CAMERAS	12
NO_OF_MARKERS	7
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-02-12, 12:46:26	2177.57915509
DATA_INCLUDED	3D
MARKER_NAMES	pointer_handle	pointer_tip	pointer_ls	pointer_ll	cylinder_tip	cylinder_left	cylinder_right
-145.488	-326.442	1376.134	-155.249	-322.321	1187.742	-106.991	-311.505	1440.203	-188.679	-351.043	1443.228	-250.891	-360.837	1078.699	-211.553	-388.147	1129.357	-254.892	-309.974	1027.499
-145.492	-326.402	1376.173	-155.253	-322.301	1187.782	-107.907	-310.809	1439.407	-188.679	-350.991	1443.268	-250.884	-360.806	1078.740	-211.570	-388.099	1129.406	-254.907	-309.956	1027.520
-145.480	-326.371	1376.193	-155.256	-322.276	1187.814	-107.918	-310.779	1439.419	-188.680	-350.983	1443.271	-250.887	-360.756	1078.773	-211.561	-388.063	1129.431	-254.901	-309.953	1027.544
-145.415	-327.536	1377.395	-155.146	-322.438	1187.836	-107.069	-311.343	1440.198	-188.650	-350.971	1443.315	-250.914	-360.678	1078.856	-211.549	-388.064	1129.491	-254.890	-309.969	1027.547
-145.482	-327.699	1377.193	-155.150	-322.415	1187.834	-107.063	-311.318	1440.207	-188.646	-350.950	1443.313	-250.960	-360.645	1078.882	-211.564	-387.985	1129.527	-254.881	-309.965	1027.565
-145.481	-327.675	1377.205	-155.138	-322.409	1187.868	-107.079	-311.336	1440.235	-188.662	-350.932	1443.328	-250.926	-360.627	1078.896	-211.575	-387.965	1129.552	-254.872	-309.955	1027.587
-145.648	-327.511	1377.226	-155.272	-322.153	1187.903	-107.299	-311.022	1440.027	-188.625	-350.806	1443.372	-251.144	-360.538	1078.956	-211.516	-387.741	1129.518	-254.585	-309.888	1027.818
-145.664	-327.491	1377.206	-155.278	-322.130	1187.918	-107.171	-311.120	1440.184	-188.646	-350.764	1443.367	-250.940	-360.549	1078.914	-211.645	-387.730	1129.600	-254.706	-309.719	1027.697
-145.681	-327.425	1377.195	-155.294	-322.087	1187.918	-107.185	-311.085	1440.199	-188.640	-350.763	1443.382	-250.937	-360.515	1078.929	-211.652	-387.700	1129.621	-254.703	-309.688	1027.709
-145.686	-327.439	1377.247	-155.276	-322.067	1187.946	-107.175	-311.084	1440.218	-188.650	-350.744	1443.427	-250.951	-360.477	1078.955	-211.637	-387.696	1129.652	-254.699	-309.663	1027.709
-145.671	-327.400	1377.265	-155.291	-322.069	1187.965	-107.164	-311.089	1440.242	-188.646	-350.709	1443.445	-250.924	-360.461	1078.971	-211.629	-387.640	1129.659	-254.698	-309.656	1027.734
-145.684	-327.372	1377.259	-155.297	-322.011	1187.975	-107.150	-311.078	1440.270	-188.631	-350.684	1443.412	-250.938	-360.425	1078.994	-211.631	-387.653	1129.692	-254.692	-309.630	1027.749
-145.670	-327.323	1377.264	-155.288	-322.000	1188.004	-107.171	-311.078	1440.250	-188.656	-350.648	1443.444	-250.908	-360.405	1079.025	-211.628	-387.621	1129.683	-254.679	-309.584	1027.765
-145.692	-327.332	1377.282	-155.291	-321.981	1188.007	-107.164	-311.042	1440.301	-188.656	-350.621	1443.461	-250.903	-360.400	1079.039	-211.615	-387.596	1129.724	-254.683	-309.583	1027.763
-145.678	-327.321	1377.290	-155.283	-321.935	1188.041	-107.142	-311.018	1440.313	-188.651	-350.590	1443.494	-250.915	-360.375	1079.052	-211.609	-387.574	1129.750	-254.656	-309.578	1027.796
-145.651	-327.276	1377.342	-155.261	-321.924	1188.040	-107.149	-310.995	1440.323	-188.659	-350.562	1443.520	-250.885	-360.344	1079.099	-211.609	-387.536	1129.770	-254.676	-309.550	1027.801
-145.661	-327.273	1377.379	-155.259	-321.897	1188.050	-107.140	-311.001	1440.345	-188.653	-350.539	1443.530	-250.890	-360.331	1079.098	-211.572	-387.525	1129.785	-254.651	-309.511	1027.860
