NO_OF_FRAMES	1249
NO_OF_CAMERAS	12
NO_OF_MARKERS	7
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-02-12, 12:46:49	2200.46505330
DATA_INCLUDED	3D
MARKER_NAMES	pointer_handle	pointer_tip	pointer_ls	pointer_ll	cylinder_tip	cylinder_left	cylinder_right
-70.677	-291.744	1386.446	-72.391	-291.768	1197.691	-42.609	-262.618	1451.126	-103.995	-328.374	1452.294	-239.354	-369.731	1104.956	-192.321	-386.670	1154.671	-245.781	-323.903	1049.379
-70.677	-291.681	1386.459	-72.380	-291.721	1197.695	-42.627	-262.590	1451.163	-104.013	-328.337	1452.310	-239.373	-369.653	1104.983	-192.703	-386.929	1154.955	-245.789	-323.844	1049.433
-70.695	-291.627	1386.473	-72.384	-291.706	1197.735	-42.624	-262.553	1451.167	-104.006	-328.312	1452.341	-239.396	-369.588	1105.046	0.000	0.000	0.000	-245.803	-323.775	1049.465
-69.933	-292.061	1387.473	-72.287	-291.809	1197.749	-42.776	-262.378	1451.078	-104.030	-328.272	1452.335	-239.415	-369.454	1105.113	0.000	0.000	0.000	-245.800	-323.740	1049.507
-69.954	-292.049	1387.493	-72.287	-291.791	1197.742	-42.807	-262.361	1451.113	-104.051	-328.231	1452.370	-239.428	-369.378	1105.181	0.000	0.000	0.000	-245.802	-323.664	1049.545
-69.948	-292.018	1387.510	-72.299	-291.724	1197.756	-42.801	-262.310	1451.124	-104.042	-328.200	1452.401	-239.414	-369.331	1105.209	0.000	0.000	0.000	-245.808	-323.604	1049.581
-70.088	-291.758	1387.483	-72.540	-291.276	1197.360	-43.136	-262.013	1450.668	-104.129	-327.901	1452.175	-239.280	-369.556	1104.724	0.000	0.000	0.000	-245.507	-323.393	1049.835
-70.080	-291.714	1387.467	-72.421	-291.453	1197.791	-42.917	-262.042	1451.151	-104.134	-328.014	1452.408	-239.535	-369.090	1105.274	0.000	0.000	0.000	-245.798	-323.355	1049.624
-70.067	-291.650	1387.485	-72.429	-291.403	1197.796	-42.905	-262.000	1451.160	-104.129	-327.975	1452.432	-239.553	-369.037	1105.305	0.000	0.000	0.000	-245.795	-323.277	1049.657
-70.082	-291.594	1387.499	-72.419	-291.378	1197.821	-42.904	-261.972	1451.191	-104.124	-327.947	1452.446	-239.557	-368.986	1105.360	0.000	0.000	0.000	-245.813	-323.234	1049.697
-70.067	-291.571	1387.507	-72.413	-291.340	1197.842	-42.908	-261.916	1451.228	-104.124	-327.925	1452.466	-239.550	-368.911	1105.382	0.000	0.000	0.000	-245.835	-323.182	1049.706
-70.065	-291.513	1387.514	-72.417	-291.289	1197.849	-42.918	-261.868	1451.245	-104.104	-327.876	1452.492	-239.554	-368.865	1105.413	0.000	0.000	0.000	-245.825	-323.100	1049.731
-70.076	-291.468	1387.523	-72.427	-291.238	1197.859	-42.905	-261.823	1451.239	-104.104	-327.846	1452.515	-239.563	-368.833	1105.422	0.000	0.000	0.000	-245.829	-323.072	1049.733
-70.065	-291.425	1387.533	-72.408	-291.185	1197.904	-42.899	-261.760	1451.267	-104.084	-327.787	1452.509	-239.559	-368.797	1105.447	0.000	0.000	0.000	-245.825	-323.040	1049.749
-70.075	-291.405	1387.562	-72.400	-291.170	1197.917	-42.893	-261.705	1451.290	-104.041	-327.766	1452.516	-239.549	-368.774	1105.443	0.000	0.000	0.000	-245.833	-323.002	1049.745
-70.034	-291.355	1387.554	-72.406	-291.097	1197.908	-42.884	-261.658	1451.285	-104.056	-327.739	1452.530	-239.535	-368.734	1105.440	0.000	0.000	0.000	-245.826	-322.961	1049.761
-70.036	-291.314	1387.589	-72.393	-291.062	1197.941	-42.877	-261.605	1451.293	-104.033	-327.680	1452.556	-239.528	-368.671	1105.463	-198.885	-391.066	1158.287	-245.841	-322.927	1049.776
