NO_OF_FRAMES	1249
NO_OF_CAMERAS	12
NO_OF_MARKERS	4
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-02-07, 13:51:18	16434.05571016
DATA_INCLUDED	3D
MARKER_NAMES	pointer_handle	pointer_tip	pointer_ll	pointer_ls
-16.980	-9.537	273.002	-9.650	-7.038	85.039	-16.244	-61.550	337.367	-21.628	28.145	338.018
-16.982	-9.574	272.994	-9.643	-7.049	84.996	-16.260	-61.605	337.336	-21.637	28.116	337.992
-16.988	-9.586	273.004	-9.660	-7.062	84.964	-16.283	-61.627	337.360	-21.656	28.099	338.002
-17.025	-9.647	272.968	-9.685	-7.079	84.959	-16.347	-61.658	337.352	-21.645	28.067	338.003
-17.009	-9.638	272.994	-9.674	-7.064	84.983	-16.339	-61.662	337.404	-21.652	28.062	337.997
-17.019	-9.659	273.023	-9.673	-7.074	84.995	-16.351	-61.704	337.365	-21.659	28.048	338.006
-17.063	-9.680	272.989	-9.692	-7.070	84.986	-16.348	-61.687	337.355	-21.641	28.023	338.005
-17.046	-9.665	273.012	-9.679	-7.061	85.027	-16.375	-61.695	337.396	-21.652	28.018	338.028
-17.017	-9.691	273.031	-9.700	-7.109	85.026	-16.371	-61.700	337.399	-21.649	28.009	338.022
-17.026	-9.702	273.039	-9.690	-7.100	85.047	-16.394	-61.711	337.413	-21.643	27.992	338.052
-17.016	-9.685	273.089	-9.648	-7.089	85.048	-16.401	-61.729	337.426	-21.630	27.991	338.061
-17.020	-9.661	273.090	-9.644	-7.103	85.086	-16.387	-61.732	337.421	-21.639	27.999	338.100
-17.003	-9.689	273.082	-9.642	-7.115	85.115	-16.380	-61.737	337.427	-21.642	28.005	338.072
-16.984	-9.690	273.099	-9.656	-7.103	85.106	-16.374	-61.714	337.457	-21.635	28.003	338.077
-16.996	-9.669	273.090	-9.638	-7.106	85.083	-16.422	-61.717	337.453	-21.619	27.977	338.093
-16.982	-9.653	273.091	-9.645	-7.080	85.099	-16.405	-61.706	337.452	-21.651	27.986	338.092
-17.019	-9.671	273.091	-9.623	-7.094	85.101	-16.384	-61.703	337.452	-21.644	28.017	338.078
-17.002	-9.608	273.105	-9.630	-7.074	85.095	-16.395	-61.682	337.417	-21.642	28.037	338.074
-17.049	-9.626	273.100	-9.631	-7.102	85.114	-16.352	-61.685	337.441	-21.651	28.038	338.075
-16.999	-9.620	273.055	-9.641	-7.064	85.088	-16.372	-61.673	337.410	-21.633	28.023	338.064
-17.012	-9.652	273.080	-9.667	-7.093	85.061	-16.356	-61.676	337.387	-21.645	28.023	338.093
-17.008	-9.675	273.063	-9.642	-7.053	85.044	-16.310	-61.718	337.406	-21.642	28.033	338.052
-17.021	-9.685	273.008	-9.669	-7.057	84.989	-16.291	-61.700	337.367	-21.665	28.011	338.053
-17.038	-9.688	273.063	-9.663	-7.085	85.001	-16.271	-61.721	337.408	-21.652	27.982	338.046
-17.016	-9.693	272.997	-9.675	-7.084	85.010	-16.264	-61.717	337.358	-21.633	27.977	338.044
-17.006	-9.700	273.022	-9.654	-7.101	85.024	-16.262	-61.724	337.382	-21.627	27.968	338.034
-16.983	-9.664	272.999	-9.665	-7.066	85.021	-16.199	-61.674	337.364	-21.607	27.999	338.032
-16.931	-9.644	273.009	-9.639	-7.068	85.010	-16.193	-61.679	337.341	-21.572	27.998	338.067
-16.900	-9.602	273.028	-9.657	-7.055	85.010	-16.142	-61.652	337.354	-21.544	28.056	338.039
-16.912	-9.590	273.010	-9.645	-7.058	85.003	-16.119	-61.658	337.351	-21.523	28.063	338.024
-16.832	-9.562	273.032	-9.600	-7.046	85.029	-16.107	-61.634	337.385	-21.497	28.058	338.053
-16.855	-9.577	273.080	-9.619	-7.067	85.056	-16.059	-61.603	337.380	-21.426	28.071	338.084
-16.762	-9.581	273.038	-9.580	-7.081	85.064	-16.047	-61.636	337.402	-21.419	28.094	338.069
-16.774	-9.607	273.029	-9.571	-7.058	85.037	-16.007	-61.641	337.391	-21.390	28.089	338.057
-16.737	-9.610	273.087	-9.560	-7.076	85.076	-15.995	-61.655	337.409	-21.351	28.069	338.069
-16.721	-9.593	273.088	-9.534	-7.087	85.090	-15.943	-61.615	337.408	-21.327	28.071	338.082
-16.678	-9.552	273.123	-9.545	-7.058	85.083	-15.939	-61.619	337.434	-21.288	28.082	338.073
-16.617	-9.579	273.119	-9.502	-7.067	85.106	-15.922	-61.638	337.422	-21.244	28.095	338.107
-16.633	-9.584	273.086	-9.516	-7.042	85.101	-15.892	-61.627	337.404	-21.202	28.072	338.103
-16.597	-9.545	273.118	-9.510	-7.037	85.095	-15.863	-61.619	337.445	-21.198	28.089	338.082
-16.586	-9.563	273.125	-9.509	-7.052	85.118	-15.878	-61.628	337.411	-21.194	28.076	338.111
-16.602	-9.573	273.085	-9.470	-7.036	85.093	-15.841	-61.614	337.427	-21.166	28.106	338.086
-16.571	-9.542	273.100	-9.521	-7.051	85.092	-15.845	-61.626	337.392	-21.148	28.101	338.094
-16.545	-9.561	273.057	-9.473	-7.041	85.073	-15.809	-61.590	337.407	-21.146	28.103	338.072
-16.541	-9.572	273.074	-9.487	-7.042	85.053	-15.808	-61.607	337.396	-21.118	28.127	338.051
-16.536	-9.583	273.049	-9.496	-7.039	85.048	-15.821	-61.609	337.382	-21.110	28.110	338.061
-16.543	-9.587	273.043	-9.496	-7.051	85.020	-15.789	-61.622	337.380	-21.097	28.097	338.039
-16.497	-9.582	273.038	-9.501	-7.037	85.004	-15.765	-61.659	337.336	-21.103	28.078	338.031
-16.517	-9.613	273.030	-9.494	-7.078	85.030	-15.688	-61.674	337.361	-21.063	28.051	338.033
-16.471	-9.600	273.041	-9.477	-7.066	85.020	-15.657	-61.693	337.363	-21.055	28.022	338.044
-16.466	-9.657	273.040	-9.454	-7.081	85.013	-15.648	-61.699	337.358	-21.043	27.981	338.040
-16.447	-9.674	273.024	-9.461	-7.086	85.013	-15.568	-61.729	337.350	-21.018	27.970	338.026
-16.444	-9.735	273.026	-9.450	-7.101	85.032	-15.536	-61.753	337.371	-21.003	27.932	338.030
-16.382	-9.720	273.027	-9.432	-7.116	85.066	-15.495	-61.764	337.395	-20.972	27.939	338.049
-16.352	-9.739	273.041	-9.423	-7.124	85.056	-15.477	-61.793	337.349	-20.923	27.925	338.015
-16.301	-9.719	273.075	-9.389	-7.137	85.095	-15.416	-61.796	337.379	-20.894	27.923	338.062
-16.277	-9.708	273.065	-9.399	-7.116	85.070	-15.423	-61.745	337.372	-20.848	27.952	338.059
-16.265	-9.670	273.055	-9.374	-7.107	85.073	-15.380	-61.742	337.381	-20.803	27.949	338.073
-16.193	-9.657	273.032	-9.352	-7.120	85.087	-15.315	-61.728	337.375	-20.751	27.966	338.085
-16.155	-9.691	273.119	-9.317	-7.115	85.102	-15.300	-61.737	337.392	-20.714	27.985	338.092
-16.149	-9.686	273.087	-9.336	-7.119	85.087	-15.259	-61.747	337.399	-20.715	27.940	338.103
-16.122	-9.675	273.113	-9.316	-7.115	85.092	-15.228	-61.790	337.423	-20.691	27.955	338.097
-16.077	-9.710	273.127	-9.332	-7.132	85.091	-15.183	-61.779	337.413	-20.655	27.933	338.065
-16.093	-9.755	273.079	-9.330	-7.143	85.129	-15.165	-61.805	337.425	-20.641	27.897	338.083
-16.122	-9.763	273.076	-9.291	-7.134	85.080	-15.152	-61.812	337.395	-20.639	27.903	338.104
-16.091	-9.758	273.077	-9.314	-7.151	85.080	-15.146	-61.834	337.396	-20.625	27.884	338.086
-16.067	-9.773	273.080	-9.292	-7.182	85.075	-15.115	-61.846	337.400	-20.620	27.870	338.047
-16.112	-9.783	273.065	-9.322	-7.163	85.084	-15.098	-61.847	337.428	-20.617	27.871	338.075
-16.084	-9.795	273.054	-9.307	-7.150	85.066	-15.122	-61.874	337.374	-20.634	27.841	338.076
-16.081	-9.809	273.067	-9.340	-7.187	85.050	-15.117	-61.885	337.370	-20.615	27.828	338.103
-16.103	-9.796	273.030	-9.316	-7.158	85.061	-15.131	-61.891	337.319	-20.611	27.846	338.039
-16.109	-9.830	273.032	-9.331	-7.160	85.001	-15.150	-61.915	337.321	-20.605	27.817	338.059
-16.133	-9.854	273.022	-9.352	-7.169	85.038	-15.169	-61.915	337.329	-20.615	27.787	338.034
-16.106	-9.843	272.998	-9.323	-7.181	85.046	-15.109	-61.938	337.284	-20.606	27.798	338.078
-16.102	-9.851	273.024	-9.322	-7.163	85.030	-15.094	-61.968	337.285	-20.589	27.781	338.068
-16.079	-9.894	273.023	-9.329	-7.199	85.054	-15.126	-61.977	337.332	-20.611	27.754	338.038
-16.114	-9.889	273.046	-9.325	-7.179	85.047	-15.120	-61.981	337.338	-20.602	27.742	338.028
-16.062	-9.877	273.031	-9.323	-7.186	85.022	-15.105	-61.990	337.306	-20.617	27.732	338.032
-16.063	-9.921	273.052	-9.314	-7.151	85.049	-15.050	-62.002	337.353	-20.608	27.735	338.040
-16.038	-9.903	273.073	-9.307	-7.169	85.070	-15.077	-62.009	337.300	-20.601	27.691	338.058
-16.040	-9.916	273.057	-9.302	-7.163	85.046	-15.061	-62.030	337.335	-20.590	27.675	338.074
-16.009	-9.940	273.112	-9.293	-7.183	85.050	-15.026	-62.040	337.351	-20.582	27.680	338.091
-16.001	-9.948	273.121	-9.289	-7.189	85.090	-15.039	-62.039	337.375	-20.589	27.689	338.090
-16.017	-9.932	273.098	-9.274	-7.218	85.076	-15.032	-62.061	337.375	-20.585	27.664	338.102
-16.019	-9.997	273.124	-9.297	-7.224	85.109	-15.039	-62.088	337.371	-20.587	27.642	338.093
-16.032	-10.000	273.136	-9.252	-7.239	85.133	-15.010	-62.076	337.386	-20.590	27.612	338.115
-16.046	-9.998	273.095	-9.297	-7.241	85.115	-14.992	-62.085	337.416	-20.611	27.613	338.129
-16.065	-10.009	273.113	-9.291	-7.244	85.101	-15.001	-62.091	337.397	-20.620	27.622	338.090
-16.084	-9.997	273.133	-9.296	-7.229	85.081	-15.016	-62.073	337.388	-20.652	27.630	338.120
-16.092	-9.987	273.127	-9.312	-7.232	85.084	-15.073	-62.070	337.350	-20.659	27.623	338.103
-16.088	-9.927	273.096	-9.330	-7.217	85.078	-15.066	-62.051	337.357	-20.627	27.637	338.129
-16.131	-9.917	273.072	-9.339	-7.180	85.065	-15.139	-62.035	337.358	-20.662	27.679	338.077
-16.142	-9.897	273.093	-9.339	-7.178	85.051	-15.141	-62.001	337.336	-20.687	27.713	338.081
-16.165	-9.843	273.019	-9.362	-7.166	85.089	-15.195	-61.974	337.323	-20.684	27.726	338.085
-16.182	-9.866	273.032	-9.355	-7.152	85.029	-15.223	-61.976	337.300	-20.669	27.742	338.089
-16.181	-9.871	273.031	-9.382	-7.169	85.043	-15.223	-61.968	337.310	-20.702	27.754	338.074
-16.199	-9.852	273.018	-9.373	-7.159	85.011	-15.212	-61.960	337.296	-20.690	27.745	338.050
-16.166	-9.882	273.026	-9.359	-7.156	85.072	-15.214	-61.959	337.311	-20.684	27.747	338.055
-16.192	-9.904	273.037	-9.344	-7.171	85.058	-15.208	-61.980	337.300	-20.707	27.729	338.060
-16.211	-9.881	273.003	-9.358	-7.180	85.033	-15.201	-62.007	337.322	-20.688	27.679	338.065
-16.212	-9.924	273.019	-9.361	-7.201	85.060	-15.217	-62.027	337.320	-20.719	27.694	338.049
-16.175	-9.930	273.046	-9.351	-7.199	85.051	-15.227	-62.058	337.347	-20.734	27.669	338.070
-16.174	-9.952	273.077	-9.328	-7.196	85.075	-15.190	-62.047	337.340	-20.721	27.669	338.104
-16.166	-9.935	273.083	-9.359	-7.204	85.059	-15.172	-62.033	337.342	-20.737	27.667	338.076
-16.128	-9.964	273.126	-9.336	-7.199	85.080	-15.161	-62.050	337.376	-20.724	27.656	338.090
-16.167	-9.904	273.053	-9.326	-7.218	85.084	-15.147	-62.041	337.369	-20.726	27.680	338.106
-16.159	-9.937	273.073	-9.317	-7.194	85.095	-15.204	-62.062	337.378	-20.735	27.681	338.131
-16.186	-9.950	273.077	-9.302	-7.199	85.090	-15.169	-62.026	337.381	-20.686	27.673	338.114
-16.148	-9.960	273.088	-9.339	-7.219	85.100	-15.199	-62.055	337.366	-20.710	27.658	338.099
-16.133	-9.932	273.063	-9.323	-7.200	85.091	-15.197	-62.017	337.383	-20.694	27.669	338.101
-16.153	-9.946	273.056	-9.348	-7.198	85.066	-15.218	-62.043	337.366	-20.690	27.648	338.119
-16.173	-9.927	273.081	-9.314	-7.221	85.115	-15.221	-62.025	337.397	-20.689	27.673	338.113
-16.168	-9.919	273.071	-9.330	-7.179	85.092	-15.199	-62.030	337.393	-20.695	27.670	338.111
-16.185	-9.915	273.068	-9.363	-7.232	85.073	-15.190	-62.021	337.340	-20.729	27.676	338.091
-16.131	-9.912	273.054	-9.358	-7.197	85.068	-15.190	-62.018	337.354	-20.708	27.707	338.093
-16.180	-9.917	273.052	-9.347	-7.205	85.069	-15.144	-62.006	337.335	-20.695	27.746	338.080
-16.164	-9.890	273.048	-9.345	-7.172	85.043	-15.155	-61.996	337.331	-20.690	27.727	338.072
-16.164	-9.888	273.039	-9.359	-7.185	85.043	-15.123	-61.977	337.337	-20.695	27.741	338.036
-16.151	-9.888	273.012	-9.333	-7.209	85.049	-15.151	-62.001	337.326	-20.671	27.743	338.036
-16.119	-9.890	272.995	-9.341	-7.184	85.021	-15.131	-61.981	337.304	-20.664	27.716	338.053
-16.112	-9.892	273.014	-9.345	-7.181	85.011	-15.096	-61.987	337.318	-20.682	27.749	338.038
-16.109	-9.896	272.994	-9.351	-7.173	85.012	-15.092	-61.980	337.306	-20.681	27.729	338.031
-16.119	-9.907	273.052	-9.349	-7.190	85.037	-15.083	-62.025	337.338	-20.686	27.722	338.040
-16.126	-9.919	273.011	-9.344	-7.196	85.045	-15.075	-61.970	337.349	-20.709	27.734	338.025
-16.145	-9.914	273.046	-9.333	-7.187	85.037	-15.112	-62.012	337.341	-20.696	27.723	338.068
-16.114	-9.913	273.097	-9.332	-7.177	85.046	-15.071	-61.977	337.357	-20.690	27.712	338.034
-16.096	-9.878	273.057	-9.332	-7.191	85.072	-15.091	-61.968	337.365	-20.688	27.717	338.073
-16.128	-9.898	273.096	-9.322	-7.177	85.073	-15.095	-61.968	337.397	-20.678	27.735	338.092
-16.117	-9.896	273.119	-9.339	-7.161	85.092	-15.065	-61.964	337.406	-20.669	27.738	338.063
-16.132	-9.870	273.117	-9.323	-7.195	85.097	-15.064	-61.967	337.385	-20.675	27.738	338.110
