NO_OF_FRAMES	1249
NO_OF_CAMERAS	12
NO_OF_MARKERS	7
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-02-12, 12:47:10	2221.50204628
DATA_INCLUDED	3D
MARKER_NAMES	pointer_handle	pointer_tip	pointer_ls	pointer_ll	cylinder_tip	cylinder_left	cylinder_right
-35.080	-275.294	1361.286	-38.351	-278.378	1171.548	-20.208	-237.709	1424.588	-54.408	-322.029	1426.948	-257.184	-376.841	1077.068	-218.636	-399.689	1130.619	-260.651	-330.441	1021.686
-35.102	-275.318	1361.268	-38.360	-278.396	1171.563	-20.212	-237.712	1424.577	-54.416	-322.066	1426.942	-257.147	-376.897	1077.078	-218.638	-399.731	1130.609	-260.653	-330.508	1021.675
-35.114	-275.336	1361.287	-38.361	-278.411	1171.549	-20.244	-237.737	1424.572	-54.427	-322.055	1426.926	-257.165	-376.961	1077.079	-218.615	-399.773	1130.618	-260.645	-330.551	1021.673
-35.218	-275.358	1361.167	-38.267	-278.596	1171.529	-20.249	-237.759	1424.587	-54.391	-322.090	1426.947	-257.157	-376.947	1077.085	-218.586	-399.853	1130.608	-260.652	-330.609	1021.649
-35.219	-275.370	1361.178	-38.267	-278.617	1171.513	-20.274	-237.787	1424.560	-54.399	-322.089	1426.933	-257.156	-377.014	1077.068	-218.573	-399.902	1130.593	-260.606	-330.661	1021.641
-35.241	-275.396	1361.161	-38.270	-278.640	1171.512	-20.299	-237.800	1424.555	-54.388	-322.102	1426.909	-257.135	-377.072	1077.071	-218.565	-399.937	1130.566	-260.642	-330.662	1021.640
-35.619	-275.002	1361.006	-38.259	-278.561	1171.584	-20.257	-237.752	1424.568	-54.311	-322.119	1426.999	-257.252	-376.987	1077.121	-218.547	-399.844	1130.616	-260.590	-330.458	1021.693
-35.630	-275.025	1360.997	-38.256	-278.562	1171.583	-20.304	-237.755	1424.557	-54.314	-322.139	1426.993	-257.243	-377.000	1077.138	-218.530	-399.899	1130.609	-260.576	-330.440	1021.659
-35.521	-275.209	1360.962	-38.262	-278.576	1171.596	-20.329	-237.761	1424.546	-54.403	-322.048	1426.949	-257.249	-377.046	1077.147	-218.512	-399.928	1130.591	-260.599	-330.474	1021.670
-35.509	-275.198	1360.954	-38.275	-278.586	1171.600	-20.349	-237.763	1424.557	-54.411	-322.068	1426.948	-257.259	-377.081	1077.111	-218.522	-399.955	1130.580	-260.622	-330.465	1021.689
-35.551	-275.231	1360.954	-38.270	-278.602	1171.596	-20.354	-237.793	1424.544	-54.412	-322.067	1426.929	-257.264	-377.062	1077.137	-218.536	-399.963	1130.556	-260.618	-330.468	1021.671
-35.580	-275.239	1360.942	-38.295	-278.608	1171.598	-20.383	-237.797	1424.540	-54.446	-322.105	1426.937	-257.294	-377.066	1077.128	-218.513	-399.969	1130.559	-260.653	-330.445	1021.698
-35.601	-275.253	1360.952	-38.294	-278.628	1171.601	-20.396	-237.827	1424.556	-54.468	-322.122	1426.933	-257.270	-377.082	1077.127	-218.507	-399.997	1130.557	-260.643	-330.456	1021.708
-35.623	-275.264	1360.919	-38.300	-278.629	1171.559	-20.441	-237.843	1424.561	-54.502	-322.138	1426.899	-257.276	-377.061	1077.133	-218.532	-399.992	1130.566	-260.646	-330.426	1021.691
-35.648	-275.276	1360.931	-38.321	-278.648	1171.567	-20.477	-237.878	1424.561	-54.544	-322.143	1426.919	-257.295	-377.027	1077.166	-218.531	-399.958	1130.582	-260.669	-330.436	1021.709
-35.674	-275.321	1360.920	-38.340	-278.646	1171.581	-20.483	-237.890	1424.565	-54.584	-322.159	1426.926	-257.328	-376.998	1077.163	-218.560	-399.944	1130.621	-260.688	-330.389	1021.736
-35.711	-275.328	1360.925	-38.352	-278.662	1171.561	-20.520	-237.899	1424.574	-54.638	-322.193	1426.890	-257.362	-376.977	1077.191	-218.568	-399.905	1130.605	-260.705	-330.354	1021.730
-35.724	-275.344	1360.918	-38.374	-278.648	1171.552	-20.539	-237.942	1424.555	-54.647	-322.202	1426.894	-257.362	-376.928	1077.194	-218.605	-399.882	1130.620	-260.734	-330.335	1021.740
-35.746	-275.360	1360.910	-38.393	-278.673	1171.540	-20.557	-237.965	1424.558	-54.708	-322.228	1426.868	-257.394	-376.873	1077.240	-218.613	-399.824	1130.634	-260.742	-330.299	1021.771
-35.784	-275.357	1360.918	-38.400	-278.677	1171.533	-20.565	-237.980	1424.560	-54.724	-322.259	1426.876	-257.438	-376.851	1077.235	-218.642	-399.780	1130.655	-260.755	-330.289	1021.744
-35.802	-275.397	1360.909	-38.416	-278.664	1171.538	-20.594	-238.002	1424.558	-54.749	-322.244	1426.843	-257.465	-376.810	1077.209	-218.692	-399.747	1130.663	-260.768	-330.245	1021.743
-35.815	-275.416	1360.890	-38.431	-278.663	1171.517	-20.610	-238.010	1424.549	-54.766	-322.276	1426.832	-257.454	-376.772	1077.213	-218.721	-399.697	1130.653	-260.780	-330.234	1021.731
-35.823	-275.407	1360.879	-38.460	-278.655	1171.479	-20.617	-238.048	1424.562	-54.794	-322.283	1426.815	-257.486	-376.740	1077.218	-218.754	-399.675	1130.658	-260.788	-330.222	1021.719
-35.879	-275.413	1360.871	-38.465	-278.670	1171.487	-20.641	-238.045	1424.531	-54.841	-322.298	1426.797	-257.497	-376.727	1077.185	-218.777	-399.645	1130.635	-260.789	-330.184	1021.693
-35.909	-275.448	1360.847	-38.465	-278.671	1171.488	-20.675	-238.056	1424.540	-54.861	-322.326	1426.783	-257.536	-376.718	1077.159	-218.798	-399.633	1130.618	-260.786	-330.171	1021.642
-35.917	-275.459	1360.849	-38.479	-278.666	1171.462	-20.719	-238.101	1424.533	-54.916	-322.360	1426.801	-257.553	-376.711	1077.119	-218.825	-399.646	1130.582	-260.794	-330.188	1021.614
-35.957	-275.488	1360.809	-38.501	-278.711	1171.452	-20.740	-238.126	1424.534	-54.944	-322.383	1426.760	-257.575	-376.696	1077.098	-218.846	-399.657	1130.551	-260.812	-330.188	1021.596
-35.978	-275.515	1360.818	-38.515	-278.733	1171.441	-20.792	-238.163	1424.524	-54.972	-322.417	1426.756	-257.587	-376.736	1077.051	-218.851	-399.672	1130.538	-260.819	-330.160	1021.543
-35.998	-275.538	1360.798	-38.541	-278.735	1171.446	-20.808	-238.190	1424.527	-54.972	-322.434	1426.728	-257.587	-376.738	1077.021	-218.867	-399.688	1130.490	-260.812	-330.226	1021.529
-36.045	-275.567	1360.793	-38.560	-278.742	1171.430	-20.853	-238.222	1424.529	-55.025	-322.487	1426.738	-257.592	-376.762	1076.984	-218.860	-399.735	1130.447	-260.820	-330.216	1021.480
-36.065	-275.611	1360.767	-38.566	-278.774	1171.413	-20.863	-238.284	1424.497	-55.062	-322.547	1426.714	-257.595	-376.812	1076.933	-218.876	-399.782	1130.391	-260.815	-330.230	1021.481
-36.076	-275.628	1360.748	-38.579	-278.793	1171.412	-20.902	-238.300	1424.475	-55.072	-322.566	1426.688	-257.593	-376.858	1076.870	-218.861	-399.826	1130.353	-260.827	-330.263	1021.418
-36.096	-275.674	1360.757	-38.607	-278.814	1171.415	-20.923	-238.344	1424.471	-55.098	-322.611	1426.674	-257.574	-376.904	1076.823	-218.856	-399.853	1130.313	-260.825	-330.261	1021.404
-36.124	-275.683	1360.723	-38.588	-278.839	1171.391	-20.953	-238.396	1424.467	-55.134	-322.672	1426.664	-257.584	-376.960	1076.788	-218.850	-399.926	1130.241	-260.839	-330.287	1021.365
-36.122	-275.709	1360.697	-38.606	-278.860	1171.380	-20.959	-238.424	1424.451	-55.128	-322.685	1426.612	-257.556	-376.991	1076.746	-218.864	-399.979	1130.209	-260.844	-330.391	1021.288
-36.151	-275.771	1360.723	-38.616	-278.893	1171.365	-20.993	-238.461	1424.446	-55.172	-322.741	1426.632	-257.548	-377.067	1076.674	-218.855	-400.014	1130.169	-260.825	-330.389	1021.306
-36.148	-275.632	1360.597	-38.633	-278.934	1171.368	-21.007	-238.511	1424.456	-55.168	-322.778	1426.607	-257.538	-377.141	1076.662	-218.849	-400.079	1130.126	-260.809	-330.476	1021.234
-36.185	-275.628	1360.590	-38.637	-278.929	1171.318	-21.042	-238.522	1424.417	-55.217	-322.808	1426.615	-257.544	-377.166	1076.593	-218.843	-400.149	1130.087	-260.799	-330.556	1021.167
-36.180	-275.654	1360.578	-38.661	-278.962	1171.317	-21.062	-238.548	1424.416	-55.213	-322.832	1426.574	-257.530	-377.221	1076.569	-218.830	-400.187	1130.022	-260.793	-330.608	1021.133
-36.215	-275.693	1360.566	-38.684	-278.996	1171.294	-21.080	-238.583	1424.422	-55.243	-322.883	1426.563	-257.544	-377.278	1076.521	-218.840	-400.217	1130.006	-260.789	-330.661	1021.077
-36.230	-275.745	1360.567	-38.691	-279.002	1171.309	-21.082	-238.643	1424.403	-55.263	-322.897	1426.538	-257.523	-377.339	1076.475	-218.830	-400.287	1129.969	-260.805	-330.688	1021.064
-36.245	-275.781	1360.559	-38.713	-279.038	1171.283	-21.093	-238.685	1424.386	-55.288	-322.952	1426.546	-257.523	-377.396	1076.444	-218.829	-400.330	1129.936	-260.797	-330.761	1021.020
-36.264	-275.780	1360.505	-38.714	-279.071	1171.246	-21.123	-238.681	1424.367	-55.294	-322.972	1426.514	-257.523	-377.415	1076.390	-218.848	-400.356	1129.908	-260.778	-330.818	1020.950
-36.263	-275.849	1360.520	-38.726	-279.090	1171.232	-21.136	-238.766	1424.365	-55.330	-323.018	1426.485	-257.495	-377.480	1076.355	-218.837	-400.412	1129.893	-260.775	-330.848	1020.958
-36.291	-275.871	1360.501	-38.709	-279.130	1171.210	-21.150	-238.796	1424.356	-55.361	-323.036	1426.481	-257.477	-377.551	1076.321	-218.834	-400.471	1129.830	-260.749	-330.898	1020.912
-36.287	-275.901	1360.508	-38.736	-279.177	1171.224	-21.136	-238.812	1424.352	-55.383	-323.062	1426.472	-257.497	-377.592	1076.282	-218.839	-400.504	1129.824	-260.777	-330.953	1020.880
-36.306	-275.911	1360.468	-38.727	-279.215	1171.179	-21.141	-238.842	1424.324	-55.373	-323.061	1426.435	-257.484	-377.660	1076.242	-218.810	-400.573	1129.798	-260.756	-330.987	1020.848
-36.315	-275.966	1360.456	-38.718	-279.233	1171.158	-21.155	-238.860	1424.308	-55.407	-323.118	1426.454	-257.470	-377.700	1076.205	-218.838	-400.608	1129.770	-260.762	-331.044	1020.812
-36.331	-275.986	1360.440	-38.714	-279.250	1171.146	-21.178	-238.880	1424.281	-55.439	-323.114	1426.408	-257.462	-377.749	1076.186	-218.802	-400.678	1129.730	-260.750	-331.078	1020.797
-36.326	-276.002	1360.432	-38.728	-279.277	1171.142	-21.183	-238.935	1424.288	-55.455	-323.140	1426.403	-257.467	-377.787	1076.147	-218.807	-400.744	1129.694	-260.735	-331.156	1020.755
-36.346	-276.031	1360.431	-38.706	-279.315	1171.114	-21.191	-238.945	1424.252	-55.468	-323.176	1426.387	-257.444	-377.849	1076.109	-218.776	-400.812	1129.665	-260.731	-331.238	1020.700
-36.358	-276.061	1360.406	-38.728	-279.346	1171.114	-21.229	-238.976	1424.249	-55.476	-323.214	1426.384	-257.437	-377.911	1076.063	-218.771	-400.861	1129.623	-260.707	-331.243	1020.708
-36.362	-276.050	1360.381	-38.743	-279.362	1171.110	-21.229	-238.990	1424.224	-55.497	-323.231	1426.333	-257.415	-377.972	1076.027	-218.770	-400.920	1129.615	-260.691	-331.320	1020.672
-36.376	-276.108	1360.355	-38.737	-279.399	1171.084	-21.239	-239.037	1424.260	-55.523	-323.259	1426.332	-257.383	-378.016	1076.002	-218.738	-400.982	1129.559	-260.704	-331.361	1020.644
-36.412	-276.319	1360.440	-38.758	-279.427	1171.081	-21.264	-239.050	1424.238	-55.494	-323.298	1426.340	-257.416	-378.063	1075.999	-218.729	-401.040	1129.551	-260.665	-331.415	1020.642
-36.386	-276.143	1360.331	-38.742	-279.463	1171.072	-21.268	-239.062	1424.191	-55.478	-323.334	1426.311	-257.381	-378.114	1075.977	-218.724	-401.070	1129.527	-260.683	-331.461	1020.610
