NO_OF_FRAMES	1249
NO_OF_CAMERAS	12
NO_OF_MARKERS	7
FREQUENCY	250
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-02-12, 12:45:31	2122.49042140
DATA_INCLUDED	3D
MARKER_NAMES	pointer_handle	pointer_tip	pointer_ls	pointer_ll	cylinder_tip	cylinder_left	cylinder_right
33.497	-217.225	1425.180	72.627	-274.764	1249.469	53.215	-177.937	1486.945	-22.702	-226.363	1485.945	-110.309	-427.272	1161.326	-69.825	-463.077	1117.439	-114.496	-370.641	1205.219
33.504	-217.192	1425.198	72.617	-274.716	1249.474	53.202	-177.907	1486.966	-22.730	-226.326	1485.982	-110.313	-427.201	1161.400	-69.823	-463.070	1117.462	-114.498	-370.587	1205.287
33.490	-217.166	1425.190	72.621	-274.684	1249.482	53.179	-177.859	1486.968	-22.742	-226.286	1485.979	-110.305	-427.183	1161.424	-69.828	-463.024	1117.506	-114.507	-370.522	1205.308
33.587	-217.348	1425.255	72.625	-274.670	1249.477	53.153	-177.797	1486.890	-22.741	-226.244	1485.981	-108.038	-425.087	1158.070	-69.280	-464.690	1119.007	-114.501	-370.496	1205.349
33.586	-217.307	1425.266	72.608	-274.634	1249.491	53.131	-177.766	1486.908	-22.760	-226.232	1485.997	-107.821	-427.850	1163.130	-69.475	-464.888	1119.115	-114.502	-370.431	1205.333
33.575	-217.294	1425.269	72.606	-274.613	1249.500	53.120	-177.741	1486.930	-22.755	-226.204	1486.017	-110.153	-428.052	1162.030	-69.507	-464.843	1119.156	-114.509	-370.390	1205.364
33.378	-216.682	1425.141	72.283	-274.352	1249.445	52.998	-177.400	1486.567	-22.940	-226.075	1486.036	-110.470	-427.707	1161.919	-69.612	-464.527	1119.227	-114.657	-370.168	1205.423
33.280	-216.547	1425.156	72.298	-274.311	1249.456	52.955	-177.511	1486.713	-22.817	-226.017	1485.945	-110.170	-425.169	1159.650	-69.606	-464.509	1119.234	-114.665	-370.105	1205.406
33.264	-216.493	1425.120	72.284	-274.284	1249.463	53.096	-177.592	1486.857	-22.816	-225.973	1485.951	0.000	0.000	0.000	-69.630	-464.475	1119.250	-114.669	-370.047	1205.409
33.267	-216.464	1425.113	72.294	-274.239	1249.467	53.077	-177.585	1486.860	-22.830	-225.949	1485.941	0.000	0.000	0.000	-69.644	-464.439	1119.282	-114.681	-370.023	1205.425
33.648	-217.154	1425.323	72.290	-274.208	1249.462	53.093	-177.566	1486.868	-22.845	-225.928	1485.933	-110.765	-427.476	1161.434	-69.654	-464.395	1119.241	-114.661	-369.962	1205.408
33.646	-217.156	1425.323	72.284	-274.183	1249.470	53.099	-177.549	1486.866	-22.830	-225.850	1485.927	-110.527	-426.495	1161.257	-69.645	-464.338	1119.244	-114.689	-369.933	1205.389
33.637	-217.112	1425.319	72.311	-274.143	1249.454	53.122	-177.509	1486.873	-22.849	-225.839	1485.924	-110.677	-427.070	1161.703	-69.561	-464.158	1119.244	-114.677	-369.895	1205.366
